seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:0c2dfcdde9a7483c007f005fff62074d0e8fc395,2026-05-15T02:55:09+00:00,1778813709,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.44,17.67,7.7748,1,1,0,0,7.7748,17.67,17.67,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
2,raw:d324392309e45ee9fbe4b1ecdb01775135bcb5d5,2026-05-15T02:55:09+00:00,1778813709,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.44,32.33,14.2252,2,2,0,0,22.0,50.0,50.0,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
3,raw:00f7b049987daa944ebab4ff84bfae08dbaed4f0,2026-05-15T02:55:11+00:00,1778813711,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.47000003365079746,10.698112,5.028113,3,3,0,0,27.028113,60.698112,60.698112,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
4,raw:968e828434120eaaf02bd4f56a591cb962c2c543,2026-05-15T02:55:11+00:00,1778813711,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.47000003365079746,10.698112,5.028113,4,4,0,0,32.056226,71.396224,71.396224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
5,raw:e24f51057e9c9ce50d7695a3997b5fb4311d7c86,2026-05-15T02:55:11+00:00,1778813711,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.47,21.73,10.2131,5,5,0,0,42.269326,93.126224,93.126224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
6,raw:f95dbd2369caeb2a2fe0379ba4626429483062a2,2026-05-15T02:55:11+00:00,1778813711,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.47,6.87,3.2289,6,6,0,0,45.498226,99.996224,99.996224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
7,raw:1bd47735cd228ea3b42f5ea7cc1db0e89b660af1,2026-05-15T02:55:13+00:00,1778813713,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,10.0,4.5,7,7,0,0,49.998226,109.996224,109.996224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
8,raw:3c45d262a11f2ebaf61aa41b4e8db8a2c47ff10a,2026-05-15T02:55:13+00:00,1778813713,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,40.0,18.0,8,8,0,0,67.998226,149.996224,149.996224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
9,raw:dda0f30314d934cdabbf616119600460a9113bfa,2026-05-15T02:55:13+00:00,1778813713,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.44,6.87,3.0228,9,9,0,0,71.021026,156.866224,156.866224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
10,raw:1d76a50a11595ad0c3b78e7cb4913779a842c800,2026-05-15T02:55:14+00:00,1778813714,btc-updown-5m-1778813700 | btc-updown-5m-1778813700,10:55-11:00 PM ET,05:55-06:00 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.44,3.0,1.32,10,10,0,0,72.341026,159.866224,159.866224,0.0,0.0,btc-updown-5m-1778813700,btc-updown-5m-1778813700,"Bitcoin Up or Down - May 14, 10:55PM-11:00PM ET"
