seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:900d1537425781fff6b69772be97af0dc5685120,2026-05-14T23:50:07+00:00,1778802607,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48,1.923075,0.923076,1,1,0,0,0.923076,1.923075,0.0,1.923075,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
2,raw:1c28e256ce937b8ad9f9203eb948c6db1287cd51,2026-05-14T23:50:09+00:00,1778802609,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.48,18.18,8.7264,2,2,0,0,9.649476,20.103075,0.0,20.103075,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
3,raw:213e4cb8674de3fdf6508d99270a45b62862bbc9,2026-05-14T23:50:09+00:00,1778802609,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.48,26.04,12.4992,3,3,0,0,22.148676,46.143075,0.0,46.143075,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
4,raw:cffba6a2eedc03ae8a45ece855cbfbd9e335f25e,2026-05-14T23:50:09+00:00,1778802609,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.480000010400005,3.846152,1.846153,4,4,0,0,23.994829,49.989227,0.0,49.989227,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
5,raw:27f528dbb86df16920e29d99a1286351c4477861,2026-05-14T23:50:12+00:00,1778802612,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.48000003354839094,10.730768,5.150769,5,5,0,0,29.145598,60.719995,0.0,60.719995,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
6,raw:36266679120b125350bf7d0234822d467201d09e,2026-05-14T23:50:12+00:00,1778802612,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.4800000166400028,9.615383,4.615384,6,6,0,0,33.760982,70.335378,0.0,70.335378,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
7,raw:60145cfb643269958365975542d4810a9053a573,2026-05-14T23:50:12+00:00,1778802612,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.48,5.0,2.4,7,7,0,0,36.160982,75.335378,0.0,75.335378,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
8,raw:716691cab5d5c53a71be2b3751f0d914dec0d80b,2026-05-14T23:50:12+00:00,1778802612,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.48,5.0,2.4,8,8,0,0,38.560982,80.335378,0.0,80.335378,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
9,raw:71a93b95dca0be26dec426753613bd8074824f20,2026-05-14T23:50:12+00:00,1778802612,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.48,5.79,2.7792,9,9,0,0,41.340182,86.125378,0.0,86.125378,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
10,raw:828b19cf0520e44a8e89dcd8bcf90363b6a10c5b,2026-05-14T23:50:12+00:00,1778802612,btc-updown-5m-1778802600 | btc-updown-5m-1778802600,7:50-7:55 PM ET,02:50-02:55 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.48,22.22,10.6656,10,10,0,0,52.005782,108.345378,0.0,108.345378,0.0,btc-updown-5m-1778802600,btc-updown-5m-1778802600,"Bitcoin Up or Down - May 14, 7:50PM-7:55PM ET"
