seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:7b085ad4c215536d6cddde78fc712f281f91422e,2026-05-15T03:20:12+00:00,1778815212,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.47,27.42,12.8874,1,1,0,0,12.8874,27.42,0.0,27.42,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
2,raw:afb309ddbac48d67eabf1d5be47d0b41a33ea3c8,2026-05-15T03:20:12+00:00,1778815212,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.47000000530000124,7.547168,3.547169,2,2,0,0,16.434569,34.967168,0.0,34.967168,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
3,raw:cd666174e267293f9a27282db80b648a3f6c48dd,2026-05-15T03:20:12+00:00,1778815212,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.47,10.0,4.7,3,3,0,0,21.134569,44.967168,0.0,44.967168,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
4,raw:3ec5d950ed47f658e2e68fd85b6ad498dad1498b,2026-05-15T03:20:14+00:00,1778815214,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.47,5.0,2.35,4,4,0,0,23.484569,49.967168,0.0,49.967168,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
5,raw:6f5edd24312b7f09b065ebf3b618f94ced884b41,2026-05-15T03:20:18+00:00,1778815218,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.47,0.03,0.0141,5,5,0,0,23.498669,49.997168,0.0,49.997168,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
6,raw:890488a361e0557927a03003efe06b2f35ce1531,2026-05-15T03:20:26+00:00,1778815226,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,6,6,0,0,25.355811,52.854309,0.0,52.854309,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
7,raw:c99368e2f9da1634e22af9053701d5c2fe07bcf6,2026-05-15T03:20:26+00:00,1778815226,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.65,3.0,1.95,7,7,0,0,27.305811,55.854309,0.0,55.854309,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
8,raw:e9f8b1b4a7137daa6fbb0550a9db4fc2b17b8279,2026-05-15T03:20:26+00:00,1778815226,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.6500000937652421,5.865713,3.812714,8,8,0,0,31.118525,61.720022,0.0,61.720022,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
9,raw:f370c0b91efb071826c5c583b78c25a09c7a22c9,2026-05-15T03:20:26+00:00,1778815226,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,9,9,0,0,32.975667,64.577163,0.0,64.577163,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
10,raw:ff08b4cfbbe942b57a9534cf9f103beba6bfcdf9,2026-05-15T03:20:26+00:00,1778815226,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,10,10,0,0,34.832809,67.434304,0.0,67.434304,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
11,raw:418074e6d94b0d935d107b5eb523257dfecef45c,2026-05-15T03:20:28+00:00,1778815228,btc-updown-5m-1778815200 | btc-updown-5m-1778815200,11:20-11:25 PM ET,06:20-06:25 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,11,11,0,0,36.689951,70.291445,0.0,70.291445,0.0,btc-updown-5m-1778815200,btc-updown-5m-1778815200,"Bitcoin Up or Down - May 14, 11:20PM-11:25PM ET"
