seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:6f37358916e7320774a7bdacf747e62c57488de4,2026-05-15T00:20:06+00:00,1778804406,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,6,294,BUY,TRADE,Up,BUY,0.46,3.0,1.38,1,1,0,0,1.38,3.0,3.0,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
2,raw:70f9e617b3579178f969e34cd3619353e12f539a,2026-05-15T00:20:06+00:00,1778804406,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,6,294,BUY,TRADE,Up,BUY,0.46,5.0,2.3,2,2,0,0,3.68,8.0,8.0,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
3,raw:1f142a7cd11cbd953e817bae8954e5f79dc2c518,2026-05-15T00:20:08+00:00,1778804408,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.46,8.62,3.9652,3,3,0,0,7.6452,16.62,16.62,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
4,raw:34cdc8557583e72cd2de211fa651fe1210569c7a,2026-05-15T00:20:08+00:00,1778804408,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.46,1.7,0.782,4,4,0,0,8.4272,18.32,18.32,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
5,raw:79cd53785fa58ef89d9e352cd79c1bb2d23b007a,2026-05-15T00:20:08+00:00,1778804408,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.46,5.0,2.3,5,5,0,0,10.7272,23.32,23.32,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
6,raw:f72af6b7a6f5c7b61bf664140dfc509d81fde4a3,2026-05-15T00:20:08+00:00,1778804408,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.46,6.5,2.99,6,6,0,0,13.7172,29.82,29.82,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
7,raw:031a0548f82e9110eedf81b8facebab064651b48,2026-05-15T00:20:11+00:00,1778804411,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.38,7.95,3.021,7,7,0,0,16.7382,37.77,37.77,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
8,raw:3026cf02de09eab8bc047c70ae884a07f2d82cb1,2026-05-15T00:20:11+00:00,1778804411,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.38,5.0,1.9,8,8,0,0,18.6382,42.77,42.77,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
9,raw:394b0e4186c5745efc85c7d87b3384c813e02af1,2026-05-15T00:20:11+00:00,1778804411,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.39,20.0,7.8,9,9,0,0,26.4382,62.77,62.77,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
10,raw:948f36ea68cc2eda8aef643785914d73dcef5918,2026-05-15T00:20:11+00:00,1778804411,btc-updown-5m-1778804400 | btc-updown-5m-1778804400,8:20-8:25 PM ET,03:20-03:25 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.38,5.0,1.9,10,10,0,0,28.3382,67.77,67.77,0.0,0.0,btc-updown-5m-1778804400,btc-updown-5m-1778804400,"Bitcoin Up or Down - May 14, 8:20PM-8:25PM ET"
