seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:43834f14ac7aaaba09f93b6acb324c6fda8d8437,2026-05-15T04:00:17+00:00,1778817617,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.6300000334765928,13.143512,8.280413,1,1,0,0,8.280413,13.143512,0.0,13.143512,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
2,raw:1edf484eaa8b2d8e608ef926d35b1519c6621fde,2026-05-15T04:00:19+00:00,1778817619,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.6300000450937586,8.648647,5.448648,2,2,0,0,13.729061,21.792159,0.0,21.792159,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
3,raw:2b791c86a4b235b62e356f3e1995a8685b6ae37f,2026-05-15T04:00:19+00:00,1778817619,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.650000030057255,14.971427,9.731428,3,3,0,0,23.460489,36.763586,0.0,36.763586,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
4,raw:6397b260d68d8e716282ef27ad0c1ac4686bf10d,2026-05-15T04:00:19+00:00,1778817619,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,4,4,0,0,25.317631,39.620727,0.0,39.620727,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
5,raw:a653a7b6ddf06275d36fc1c8965d264683741bbd,2026-05-15T04:00:19+00:00,1778817619,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,5,5,0,0,27.174773,42.477868,0.0,42.477868,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
6,raw:d39e6fa4ed238a4a7b98eb7f130d750e9b123fb7,2026-05-15T04:00:19+00:00,1778817619,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.65,28.7,18.655,6,6,0,0,45.829773,71.177868,0.0,71.177868,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
7,raw:e3241f5d544e9fb257d87e532a6483562227f1dd,2026-05-15T04:00:19+00:00,1778817619,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.65,0.6,0.39,7,7,0,0,46.219773,71.777868,0.0,71.777868,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
8,raw:7d0e8f634d036c764f2e3f8345b3b7e4a48a0000,2026-05-15T04:00:20+00:00,1778817620,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.650000070000021,5.714284,3.714285,8,8,0,0,49.934058,77.492152,0.0,77.492152,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
9,raw:cb6c8b044719bea7d7381a0a0063e57051f43a3c,2026-05-15T04:00:20+00:00,1778817620,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.65,20.24,13.156,9,9,0,0,63.090058,97.732152,0.0,97.732152,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
10,raw:0889b1fc17a56393046945a59e3d5fb88d6027c3,2026-05-15T04:00:22+00:00,1778817622,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.65,6.89,4.4785,10,10,0,0,67.568558,104.622152,0.0,104.622152,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
11,raw:0e1b292ecea7d363e7b2add16a3c0fc2745524f0,2026-05-15T04:00:22+00:00,1778817622,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.6500000385000034,14.285713,9.285714,11,11,0,0,76.854272,118.907865,0.0,118.907865,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
12,raw:6bbc90a091617b45b2f08045911d1bba0aac23ac,2026-05-15T04:00:22+00:00,1778817622,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,12,12,0,0,78.711414,121.765006,0.0,121.765006,0.0,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
13,raw:85a54c61332d286341ba8480cace4a499b0349f1,2026-05-15T04:00:22+00:00,1778817622,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,22,278,BUY,TRADE,Up,BUY,0.3300000100600619,14.910445,4.920447,13,13,0,0,83.631861,136.675451,14.910445,121.765006,14.910445,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
14,raw:ade3eea2f31947ff812753afa54b87bad5ffe644,2026-05-15T04:00:22+00:00,1778817622,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.64,39.4,25.216,14,14,0,0,108.847861,176.075451,14.910445,161.165006,14.910445,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
15,raw:112bf95ef6bda14869eb3cfac890366c1e9e6d1c,2026-05-15T04:00:24+00:00,1778817624,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,24,276,BUY,TRADE,Down,BUY,0.64,10.6,6.784,15,15,0,0,115.631861,186.675451,14.910445,171.765006,14.910445,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
16,raw:175fd4bd132e74b102566f8aca5a1a6daaa03df7,2026-05-15T04:00:24+00:00,1778817624,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.33,11.19,3.6927,16,16,0,0,119.324561,197.865451,26.100445,171.765006,26.100445,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
17,raw:3bf389538b2b14a1b6e9fb02f56dd2e6a55bdd57,2026-05-15T04:00:24+00:00,1778817624,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.3300000375200129,7.462684,2.462686,17,17,0,0,121.787247,205.328135,33.563129,171.765006,33.563129,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
18,raw:bf785c305c7c082f11566e885a626efac4e555e0,2026-05-15T04:00:24+00:00,1778817624,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.3300000018272729,16.417909,5.41791,18,18,0,0,127.205157,221.746044,49.981038,171.765006,49.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
19,raw:7709981f992be76ab6bf2491a6704de12bb95cf2,2026-05-15T04:00:26+00:00,1778817626,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.65,5.0,3.25,19,19,0,0,130.455157,226.746044,49.981038,176.765006,49.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
20,raw:778602b8f6221befdbbb1dc65d7b87b5460b48e0,2026-05-15T04:00:26+00:00,1778817626,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.6500000238816578,20.93657,13.608771,20,20,0,0,144.063928,247.682614,49.981038,197.701576,49.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
21,raw:e9970800d44b12d70db6161234294cbfff708130,2026-05-15T04:00:26+00:00,1778817626,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,26,274,BUY,TRADE,Up,BUY,0.33,7.0,2.31,21,21,0,0,146.373928,254.682614,56.981038,197.701576,56.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
22,raw:4b4d42055b9d2ae073b10ae33f8ad9f8296eb3fe,2026-05-15T04:00:27+00:00,1778817627,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,27,273,BUY,TRADE,Down,BUY,0.65,14.06,9.139,22,22,0,0,155.512928,268.742614,56.981038,211.761576,56.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
23,raw:5b70d78bbb0d0deade0427d094b341f26c902422,2026-05-15T04:00:27+00:00,1778817627,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,27,273,BUY,TRADE,Down,BUY,0.65,5.0,3.25,23,23,0,0,158.762928,273.742614,56.981038,216.761576,56.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
24,raw:f0a0d4ca652931bd27b13d3eac1d5f538742ab56,2026-05-15T04:00:27+00:00,1778817627,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,27,273,BUY,TRADE,Down,BUY,0.65,5.0,3.25,24,24,0,0,162.012928,278.742614,56.981038,221.761576,56.981038,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
25,raw:2d691e42a41ef56322d41abbf0698d2202dc74f1,2026-05-15T04:00:29+00:00,1778817629,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.34,1.51515,0.515151,25,25,0,0,162.528079,280.257764,58.496188,221.761576,58.496188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
26,raw:3a61c71618440cc35cd2e085a9fd9b1532926306,2026-05-15T04:00:29+00:00,1778817629,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.65,50.0,32.5,26,26,0,0,195.028079,330.257764,58.496188,271.761576,58.496188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
27,raw:84d3bb65dfd3781da7314b56ac4cececb6a0089e,2026-05-15T04:00:29+00:00,1778817629,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.64,6.0,3.84,27,27,0,0,198.868079,336.257764,58.496188,277.761576,58.496188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
28,raw:958c69533bbbcfc6d4b6910c6adae77218b0fe83,2026-05-15T04:00:29+00:00,1778817629,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.34,34.42,11.7028,28,28,0,0,210.570879,370.677764,92.916188,277.761576,92.916188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
29,raw:dfad23931d9fa01b7e1f32995f9bf5712b927808,2026-05-15T04:00:29+00:00,1778817629,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.64,27.9,17.856,29,29,0,0,228.426879,398.577764,92.916188,305.661576,92.916188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
30,raw:2c168ea75b4c32817c30e2dc31e4987662195fbe,2026-05-15T04:00:31+00:00,1778817631,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,31,269,BUY,TRADE,Down,BUY,0.65,22.28,14.482,30,30,0,0,242.908879,420.857764,92.916188,327.941576,92.916188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
31,raw:432fa4d078c48b128cdff7f0593fd66b5c911eb3,2026-05-15T04:00:31+00:00,1778817631,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,31,269,BUY,TRADE,Down,BUY,0.6500001225000797,2.857141,1.857142,31,31,0,0,244.766021,423.714905,92.916188,330.798717,92.916188,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
32,raw:a6bbd14fbbafcf58562fd6195a61e25b36079538,2026-05-15T04:00:31+00:00,1778817631,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,31,269,BUY,TRADE,Up,BUY,0.34000003960001346,7.575755,2.575757,32,32,0,0,247.341778,431.29066,100.491943,330.798717,100.491943,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
33,raw:aee103af15e14343fe516e11134004f335ed4c85,2026-05-15T04:00:31+00:00,1778817631,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,31,269,BUY,TRADE,Down,BUY,0.6500000385000034,14.285713,9.285714,33,33,0,0,256.627492,445.576373,100.491943,345.08443,100.491943,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
34,raw:feb7300da8687b7cc5eb0fadf834407c4ac8133d,2026-05-15T04:00:31+00:00,1778817631,btc-updown-5m-1778817600 | btc-updown-5m-1778817600,12:00-12:05 AM ET,07:00-07:05 Europe/Kyiv,31,269,BUY,TRADE,Down,BUY,0.6500000520551713,10.565713,6.867714,34,34,0,0,263.495206,456.142086,100.491943,355.650143,100.491943,btc-updown-5m-1778817600,btc-updown-5m-1778817600,"Bitcoin Up or Down - May 15, 12:00AM-12:05AM ET"
