seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:d2ca1620aaf3802a47e7990bd224c8af5a22a336,2026-05-15T00:00:11+00:00,1778803211,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.42,40.0,16.8,1,1,0,0,16.8,40.0,0.0,40.0,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
2,raw:fe0de6ac65c304ab6f4bbb048a1d3f1b92ec568d,2026-05-15T00:00:11+00:00,1778803211,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.42,10.0,4.2,2,2,0,0,21.0,50.0,0.0,50.0,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
3,raw:36e62e2da295221bf9f55963fdb9b8e3472e9a2f,2026-05-15T00:00:13+00:00,1778803213,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.46,1.85185,0.851851,3,3,0,0,21.851851,51.85185,0.0,51.85185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
4,raw:a70eb78b4bcd8967a2f7587f2a1bdde4c79a7b26,2026-05-15T00:00:14+00:00,1778803214,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.46,33.14,15.2444,4,4,0,0,37.096251,84.99185,0.0,84.99185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
5,raw:cf23ec26a3e966da9a31f094949c552ecc6a5139,2026-05-15T00:00:14+00:00,1778803214,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.46,10.0,4.6,5,5,0,0,41.696251,94.99185,0.0,94.99185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
6,raw:e0aeb74ef33a328322e091a34059cda778e8e80f,2026-05-15T00:00:14+00:00,1778803214,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.46,5.0,2.3,6,6,0,0,43.996251,99.99185,0.0,99.99185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
7,raw:1b7a7d9ae2cf1136200f484321230a5ae5fa053a,2026-05-15T00:00:20+00:00,1778803220,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.41,11.86,4.8626,7,7,0,0,48.858851,111.85185,0.0,111.85185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
8,raw:247f703221557159169586608ffea53cded54327,2026-05-15T00:00:20+00:00,1778803220,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.39,5.38,2.0982,8,8,0,0,50.957051,117.23185,0.0,117.23185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
9,raw:4504f300da93cd67d8f8cd00ba5c2b3c98fea197,2026-05-15T00:00:20+00:00,1778803220,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.4,34.69,13.876,9,9,0,0,64.833051,151.92185,0.0,151.92185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
10,raw:78fb788669275193d3e5ccfc4f5cf08f4598ea8d,2026-05-15T00:00:20+00:00,1778803220,btc-updown-5m-1778803200 | btc-updown-5m-1778803200,8:00-8:05 PM ET,03:00-03:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.42,46.76,19.6392,10,10,0,0,84.472251,198.68185,0.0,198.68185,0.0,btc-updown-5m-1778803200,btc-updown-5m-1778803200,"Bitcoin Up or Down - May 14, 8:00PM-8:05PM ET"
