seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:20ac7cd798cb65a4e486ff1af6c19fae05696317,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,1.666665,0.666666,1,1,0,0,0.666666,1.666665,0.0,1.666665,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
2,raw:277924adcaa8940fbef4f54eb6b9dd8aa9a23585,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,1.666665,0.666666,2,2,0,0,1.333332,3.33333,0.0,3.33333,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
3,raw:54b3a419a71c73068ffc17a0b501f8dcd4a029ab,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,1.666665,0.666666,3,3,0,0,1.999998,4.999995,0.0,4.999995,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
4,raw:60e8f81ad4f5ac524f977d2f815695537aa00dc0,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,5.01,2.004,4,4,0,0,4.003998,10.009995,0.0,10.009995,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
5,raw:7cf2c34f1d56f2dde89f3bb065480491d1e912b1,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,1.666665,0.666666,5,5,0,0,4.670664,11.67666,0.0,11.67666,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
6,raw:7d5413f572d37bc49150611167bfced286e2fde8,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,5.85,2.34,6,6,0,0,7.010664,17.52666,0.0,17.52666,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
7,raw:e03866c8797f980b0bfbf1d54fdecb5b872a62b2,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,8.33,3.332,7,7,0,0,10.342664,25.85666,0.0,25.85666,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
8,raw:e12f4dcf3c315973bd5292115d5ed16a20a5bccd,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,1.666665,0.666666,8,8,0,0,11.00933,27.523325,0.0,27.523325,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
9,raw:eb37081cf7516b6f0ef6ef13be029a5364dc1b9e,2026-05-15T03:00:10+00:00,1778814010,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4,1.666665,0.666666,9,9,0,0,11.675996,29.18999,0.0,29.18999,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
10,raw:22944678ebbf7da89e3490c656566d5ac6eaa968,2026-05-15T03:00:12+00:00,1778814012,btc-updown-5m-1778814000 | btc-updown-5m-1778814000,11:00-11:05 PM ET,06:00-06:05 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.42000020097852897,1.691723,0.710524,10,10,0,0,12.38652,30.881713,0.0,30.881713,0.0,btc-updown-5m-1778814000,btc-updown-5m-1778814000,"Bitcoin Up or Down - May 14, 11:00PM-11:05PM ET"
