seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:019bb9e73ad0084bfa01e5e3a7d7f23101038af8,2026-05-14T21:20:07+00:00,1778793607,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48,1.923075,0.923076,1,1,0,0,0.923076,1.923075,0.0,1.923075,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
2,raw:5577f2a94bac8c6b1a9b1684addf12e14f29bcf2,2026-05-14T21:20:07+00:00,1778793607,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.4800000166400028,9.615383,4.615384,2,2,0,0,5.53846,11.538458,0.0,11.538458,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
3,raw:5ca365362661d5d0cbe8a99a60b5ef2c85e1341c,2026-05-14T21:20:07+00:00,1778793607,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48,3.73,1.7904,3,3,0,0,7.32886,15.268458,0.0,15.268458,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
4,raw:68e2996a1b99e41592b91b5c623ea4252ae6c5b1,2026-05-14T21:20:07+00:00,1778793607,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48,19.0,9.12,4,4,0,0,16.44886,34.268458,0.0,34.268458,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
5,raw:a4a3ca2a995d022688e5641f81c058636d4af2a4,2026-05-14T21:20:09+00:00,1778793609,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.48000001733333564,11.53846,5.538461,5,5,0,0,21.987321,45.806918,0.0,45.806918,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
6,raw:b9b367b1ff424e0a774b440347dfef1b30a03b58,2026-05-14T21:20:09+00:00,1778793609,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.48,4.18,2.0064,6,6,0,0,23.993721,49.986918,0.0,49.986918,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
7,raw:4862ff66fd5e528428a1bd79c4a37a658788c8d5,2026-05-14T21:20:10+00:00,1778793610,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.48,30.0,14.4,7,7,0,0,38.393721,79.986918,0.0,79.986918,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
8,raw:8f0953b3677ff106dfefdbb36b22aca805d0a84e,2026-05-14T21:20:10+00:00,1778793610,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.48,9.0,4.32,8,8,0,0,42.713721,88.986918,0.0,88.986918,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
9,raw:d6f05ea597706fe87ba4d4daa0426da02d2cb54a,2026-05-14T21:20:10+00:00,1778793610,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.48,11.0,5.28,9,9,0,0,47.993721,99.986918,0.0,99.986918,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
10,raw:03c9ed086b7bc3ab18c2717722081aa6b3a88d52,2026-05-14T21:20:14+00:00,1778793614,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.48,7.69,3.6912,10,10,0,0,51.684921,107.676918,0.0,107.676918,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
11,raw:79ca420ebf5871dc499bddcaf580d3248c139926,2026-05-14T21:20:14+00:00,1778793614,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.48000630343143047,0.025383,0.012184,11,11,0,0,51.697105,107.702301,0.0,107.702301,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
12,raw:8500afbb89f18bbfdebdddf19717404dafa979f6,2026-05-14T21:20:14+00:00,1778793614,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.48,5.76,2.7648,12,12,0,0,54.461905,113.462301,0.0,113.462301,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
13,raw:dfcf85f222a0ee87de530a4a3124569c89c05bb2,2026-05-14T21:20:14+00:00,1778793614,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.48,10.0,4.8,13,13,0,0,59.261905,123.462301,0.0,123.462301,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
14,raw:1a4ee87695496385f2be40f9005e5fc01a6f6807,2026-05-14T21:20:16+00:00,1778793616,btc-updown-5m-1778793600 | btc-updown-5m-1778793600,5:20-5:25 PM ET,00:20-00:25 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.48,1.923075,0.923076,14,14,0,0,60.184981,125.385376,0.0,125.385376,0.0,btc-updown-5m-1778793600,btc-updown-5m-1778793600,"Bitcoin Up or Down - May 14, 5:20PM-5:25PM ET"
