seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:017f9125613d3958061f5e81d6b351d5c86eaab0,2026-05-14T21:40:13+00:00,1778794813,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.3700000819000303,3.174602,1.174603,1,1,0,0,1.174603,3.174602,0.0,3.174602,0.0,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
2,raw:2c97bee293fe97874e1d976aa782e3b14e533572,2026-05-14T21:40:13+00:00,1778794813,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.62,6.9,4.278,2,2,0,0,5.452603,10.074602,6.9,3.174602,3.174602,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
3,raw:bb751ecbcf79954db90ab7564c1ee475aed93f3b,2026-05-14T21:40:13+00:00,1778794813,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.37,1.3,0.481,3,3,0,0,5.933603,11.374602,6.9,4.474602,4.474602,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
4,raw:210b7e50e03339a278110b0cf630869e548264b6,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.37,3.75,1.3875,4,4,0,0,7.321103,15.124602,6.9,8.224602,6.9,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
5,raw:2fb4f63a82eb9c546ae99866d50f551bbde397c4,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.6200000663087355,7.842104,4.862105,5,5,0,0,12.183208,22.966706,14.742104,8.224602,8.224602,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
6,raw:6b356de94c40b2fadbd9eec652e992eb8d0964ff,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.37,10.0,3.7,6,6,0,0,15.883208,32.966706,14.742104,18.224602,14.742104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
7,raw:8207647f83e7407345d356e2d300a53895db27b3,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.3700001599231593,2.063491,0.763492,7,7,0,0,16.6467,35.030197,14.742104,20.288093,14.742104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
8,raw:847d0bc21130ddfdbdf29c9f8428e638593a6f93,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.37000002013699484,3.476189,1.28619,8,8,0,0,17.93289,38.506386,14.742104,23.764282,14.742104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
9,raw:8f8fadbe8aca90bdff9e36c7d07a955bc68689e9,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.61,50.0,30.5,9,9,0,0,48.43289,88.506386,64.742104,23.764282,23.764282,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
10,raw:b4b79db60e7f01184f8db8ecda7f358c9b7ca210,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.37,4.76,1.7612,10,10,0,0,50.19409,93.266386,64.742104,28.524282,28.524282,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
11,raw:d8739313668eaf9f1545a4922643a73c7366d67b,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.37,16.46,6.0902,11,11,0,0,56.28429,109.726386,64.742104,44.984282,44.984282,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
12,raw:e165ddf0582ce4a3a4133bf7b75e600afbce83f3,2026-05-14T21:40:14+00:00,1778794814,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.37,5.0,1.85,12,12,0,0,58.13429,114.726386,64.742104,49.984282,49.984282,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
13,raw:4a7235230ee57e33dd60ccc9e020a22e48261be9,2026-05-14T21:40:16+00:00,1778794816,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.37,1.5873,0.587301,13,13,0,0,58.721591,116.313686,64.742104,51.571582,51.571582,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
14,raw:67ba20c60891e26bd41b28a327e6ca2b4e3d203c,2026-05-14T21:40:16+00:00,1778794816,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.37,4.2,1.554,14,14,0,0,60.275591,120.513686,64.742104,55.771582,55.771582,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
15,raw:ab31a9549884131da5617d3514971fee2a241fd0,2026-05-14T21:40:16+00:00,1778794816,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.37,1.5873,0.587301,15,15,0,0,60.862892,122.100986,64.742104,57.358882,57.358882,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
16,raw:59bf5b806c4fcf72eb7bff77cef61a92e5025aee,2026-05-14T21:40:18+00:00,1778794818,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.370000018900007,7.936505,2.936507,16,16,0,0,63.799399,130.037491,64.742104,65.295387,64.742104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
17,raw:ab58154c194683f5173f541a56944a9c7fdc7e10,2026-05-14T21:40:18+00:00,1778794818,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.37,27.68,10.2416,17,17,0,0,74.040999,157.717491,64.742104,92.975387,64.742104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
18,raw:cd7af92a7c3da106d99340210208fbbe3d922ac2,2026-05-14T21:40:18+00:00,1778794818,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.37,7.0,2.59,18,18,0,0,76.630999,164.717491,64.742104,99.975387,64.742104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
19,raw:11e62d6c2d27effcee37a0c2a1a7aef8461b657b,2026-05-14T21:40:20+00:00,1778794820,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,20,280,BUY,TRADE,Up,BUY,0.62,10.96,6.7952,19,19,0,0,83.426199,175.677491,75.702104,99.975387,75.702104,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
20,raw:c3c57bffe89ca7bdc3fdd3810bb44b4fae8049c7,2026-05-14T21:40:20+00:00,1778794820,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,20,280,BUY,TRADE,Up,BUY,0.61,30.0,18.3,20,20,0,0,101.726199,205.677491,105.702104,99.975387,99.975387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
21,raw:d08f945120e798f9e67ff2a698e7075f85e824c6,2026-05-14T21:40:20+00:00,1778794820,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,20,280,BUY,TRADE,Up,BUY,0.6200000092214362,39.039472,24.204473,21,21,0,0,125.930672,244.716963,144.741576,99.975387,99.975387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
22,raw:f799ae3aa961302c68118424da7bc59b8a081960,2026-05-14T21:40:20+00:00,1778794820,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,20,280,BUY,TRADE,Up,BUY,0.48,20.0,9.6,22,22,0,0,135.530672,264.716963,164.741576,99.975387,99.975387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
23,raw:5f75f9e12182455e054829fb9e712b3e41acc64d,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.49,9.62,4.7138,23,23,0,0,140.244472,274.336963,164.741576,109.595387,109.595387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
24,raw:a89857d09fb22fb94fefd5d63e7b379703cd2f6f,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Up,BUY,0.48,15.08,7.2384,24,24,0,0,147.482872,289.416963,179.821576,109.595387,109.595387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
25,raw:b0190cdc9cae5d2632f2b91a9313203769e5d553,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.49,1.0,0.49,25,25,0,0,147.972872,290.416963,179.821576,110.595387,110.595387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
26,raw:c74b64eb351701cb3b1db75cb64fdca0d8ebfd93,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Up,BUY,0.48,14.92,7.1616,26,26,0,0,155.134472,305.336963,194.741576,110.595387,110.595387,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
27,raw:e5c3cbf130592219f261b57e0fb7933772015779,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.4900001683001128,1.960783,0.960784,27,27,0,0,156.095256,307.297746,194.741576,112.55617,112.55617,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
28,raw:f8382db3cda158dc21fbf17ed5f390359d469fdd,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.49,23.0,11.27,28,28,0,0,167.365256,330.297746,194.741576,135.55617,135.55617,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
29,raw:fd2789cdfdf84bb4eebba13ecb704a3427fcc9dd,2026-05-14T21:40:21+00:00,1778794821,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,21,279,BUY,TRADE,Up,BUY,0.49,50.0,24.5,29,29,0,0,191.865256,380.297746,244.741576,135.55617,135.55617,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
30,raw:b6ecbf760e85604e780bc2a852d45b02d2e82325,2026-05-14T21:40:23+00:00,1778794823,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.4900000745384793,5.098038,2.498039,30,30,0,0,194.363295,385.395784,244.741576,140.654208,140.654208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
31,raw:d68d9cac8731777565a29fb78a41b1ed501dd3ce,2026-05-14T21:40:23+00:00,1778794823,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.49,9.31,4.5619,31,31,0,0,198.925195,394.705784,244.741576,149.964208,149.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
32,raw:6ab3248a6e107e0488dc305dd2081fed0387a446,2026-05-14T21:40:25+00:00,1778794825,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,25,275,BUY,TRADE,Down,BUY,0.5,50.0,25.0,32,32,0,0,223.925195,444.705784,244.741576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
33,raw:24dcfce6933c80cb800fe8f97bc810dc8ffb6b32,2026-05-14T21:40:30+00:00,1778794830,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.43,50.0,21.5,33,33,0,0,245.425195,494.705784,294.741576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
34,raw:78b2a88c2f2c35416dc7d8eb4e59425baba53ed1,2026-05-14T21:40:30+00:00,1778794830,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.42,50.0,21.0,34,34,0,0,266.425195,544.705784,344.741576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
35,raw:adec5b70165809ba4daca40f5317784c012c65d4,2026-05-14T21:40:30+00:00,1778794830,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.41,13.53,5.5473,35,35,0,0,271.972495,558.235784,358.271576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
36,raw:d63de01e724474a5c4efd34f4da488aac40c885c,2026-05-14T21:40:30+00:00,1778794830,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.41,36.47,14.9527,36,36,0,0,286.925195,594.705784,394.741576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
37,raw:de78c1b97c78338d7378ed51c9d0f44726121d66,2026-05-14T21:40:30+00:00,1778794830,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.44,10.0,4.4,37,37,0,0,291.325195,604.705784,404.741576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
38,raw:e6faa378d46d3042d7d8272e31ae830ae1f0ea6d,2026-05-14T21:40:30+00:00,1778794830,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.44,11.37,5.0028,38,38,0,0,296.327995,616.075784,416.111576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
39,raw:951af0447757a141201f4d456bfb7d1b6066db50,2026-05-14T21:40:39+00:00,1778794839,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,39,261,BUY,TRADE,Up,BUY,0.43,11.52,4.9536,39,39,0,0,301.281595,627.595784,427.631576,199.964208,199.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
40,raw:4db58811d49448915d86d41d93d6deb0f944cb6c,2026-05-14T21:40:41+00:00,1778794841,btc-updown-5m-1778794800 | btc-updown-5m-1778794800,5:40-5:45 PM ET,00:40-00:45 Europe/Kyiv,41,259,BUY,TRADE,Down,BUY,0.55,50.0,27.5,40,40,0,0,328.781595,677.595784,427.631576,249.964208,249.964208,btc-updown-5m-1778794800,btc-updown-5m-1778794800,"Bitcoin Up or Down - May 14, 5:40PM-5:45PM ET"
