seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:c268ead569bf3431e83498bd6b2cd17ad4ef4844,2026-05-15T01:50:08+00:00,1778809808,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.54,50.0,27.0,1,1,0,0,27.0,50.0,0.0,50.0,0.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
2,raw:1ebe19f8a0192ed43d405776e924ababd9e4d211,2026-05-15T01:50:10+00:00,1778809810,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.5,0.33,0.165,2,2,0,0,27.165,50.33,0.0,50.33,0.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
3,raw:4643b24eb039d01003804392235ee81eff1d476f,2026-05-15T01:50:10+00:00,1778809810,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.5,4.67,2.335,3,3,0,0,29.5,55.0,0.0,55.0,0.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
4,raw:5807c04083bc1968287739f4a84833b3edefafb0,2026-05-15T01:50:10+00:00,1778809810,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.5,5.0,2.5,4,4,0,0,32.0,60.0,0.0,60.0,0.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
5,raw:8e4fb6971e12049e346b40fc4abf3827ef671c47,2026-05-15T01:50:10+00:00,1778809810,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.5,40.0,20.0,5,5,0,0,52.0,100.0,0.0,100.0,0.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
6,raw:6af0d19d160f387617a4b42f089003555c18e3b4,2026-05-15T01:50:14+00:00,1778809814,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.45,40.0,18.0,6,6,0,0,70.0,140.0,40.0,100.0,40.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
7,raw:c01c528a2790ef403776d0573f3964846c4c6703,2026-05-15T01:50:14+00:00,1778809814,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.45,9.29,4.1805,7,7,0,0,74.1805,149.29,49.29,100.0,49.29,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
8,raw:ce77ce804054ad4703d8c74555d0662083d64dd2,2026-05-15T01:50:14+00:00,1778809814,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.45,0.71,0.3195,8,8,0,0,74.5,150.0,50.0,100.0,50.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
9,raw:ee101d92a6bb74fdca5d1f57c5060ec3f44a0c81,2026-05-15T01:50:14+00:00,1778809814,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.46,50.0,23.0,9,9,0,0,97.5,200.0,100.0,100.0,100.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
10,raw:08207d7bef6f0f531669c425aad481315cecf9ab,2026-05-15T01:50:19+00:00,1778809819,btc-updown-5m-1778809800 | btc-updown-5m-1778809800,9:50-9:55 PM ET,04:50-04:55 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.58,8.69,5.0402,10,10,0,0,102.5402,208.69,100.0,108.69,100.0,btc-updown-5m-1778809800,btc-updown-5m-1778809800,"Bitcoin Up or Down - May 14, 9:50PM-9:55PM ET"
