seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:5a5a50c449a16b517b713604e4220c54a8d042bf,2026-05-15T02:10:07+00:00,1778811007,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.62,15.0,9.3,1,1,0,0,9.3,15.0,0.0,15.0,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
2,raw:c35b0311257b51fbc7beeaa177113a9ae93a9584,2026-05-15T02:10:07+00:00,1778811007,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.62,6.43,3.9866,2,2,0,0,13.2866,21.43,0.0,21.43,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
3,raw:e4014acaf52c81a0df9d3d7eaea0564b6dd0d9e2,2026-05-15T02:10:07+00:00,1778811007,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.62,43.57,27.0134,3,3,0,0,40.3,65.0,0.0,65.0,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
4,raw:ec0b214a9da0c610115b7f61165f590a135de345,2026-05-15T02:10:07+00:00,1778811007,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.62,15.0,9.3,4,4,0,0,49.6,80.0,0.0,80.0,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
5,raw:192e01bf96236f78c2120a5407318586c194e293,2026-05-15T02:10:09+00:00,1778811009,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.6200000318881167,11.289472,6.999473,5,5,0,0,56.599473,91.289472,0.0,91.289472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
6,raw:d2a47227b795424739f185563029ed1b0e963468,2026-05-15T02:10:09+00:00,1778811009,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.62,8.71,5.4002,6,6,0,0,61.999673,99.999472,0.0,99.999472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
7,raw:4427783a37e59b063ee71f14aed07b2e343bd9bc,2026-05-15T02:10:12+00:00,1778811012,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.74,50.0,37.0,7,7,0,0,98.999673,149.999472,0.0,149.999472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
8,raw:4932bea597c02555ac0a102c9ae48221463634e4,2026-05-15T02:10:12+00:00,1778811012,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.74,50.0,37.0,8,8,0,0,135.999673,199.999472,0.0,199.999472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
9,raw:be85812c8951a16ea3c392d0dde13b8612043d0d,2026-05-15T02:10:12+00:00,1778811012,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.73,46.91,34.2443,9,9,0,0,170.243973,246.909472,0.0,246.909472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
10,raw:e906b6ea43455123054a9490bd0293d50984d7d3,2026-05-15T02:10:12+00:00,1778811012,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.73,50.0,36.5,10,10,0,0,206.743973,296.909472,0.0,296.909472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
11,raw:f7b9a844843b5b21d07d735afcc2a733599c3424,2026-05-15T02:10:12+00:00,1778811012,btc-updown-5m-1778811000 | btc-updown-5m-1778811000,10:10-10:15 PM ET,05:10-05:15 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.73,50.0,36.5,11,11,0,0,243.243973,346.909472,0.0,346.909472,0.0,btc-updown-5m-1778811000,btc-updown-5m-1778811000,"Bitcoin Up or Down - May 14, 10:10PM-10:15PM ET"
