seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:39817ed9dc50df3bf1d2f470668bc2441f0946ef,2026-05-15T01:40:10+00:00,1778809210,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.33,0.54,0.1782,1,1,0,0,0.1782,0.54,0.0,0.54,0.0,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
2,raw:51c6fdd387c705fd053ccfe0b2a3220caff531f8,2026-05-15T01:40:10+00:00,1778809210,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.33,49.46,16.3218,2,2,0,0,16.5,50.0,0.0,50.0,0.0,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
3,raw:6dbb5dc9bb2924713940c3c0402926e1cbf25ada,2026-05-15T01:40:10+00:00,1778809210,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.5,50.0,25.0,3,3,0,0,41.5,100.0,50.0,50.0,50.0,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
4,raw:0ef3513d3a5d72d742dbb87e62d66ddd7394b98c,2026-05-15T01:40:13+00:00,1778809213,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.5600000101279149,27.646362,15.481963,4,4,0,0,56.981963,127.646362,77.646362,50.0,50.0,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
5,raw:3076fa3c4d4ca53e9418c070e6147c1fd9bc917e,2026-05-15T01:40:13+00:00,1778809213,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.56,22.35,12.516,5,5,0,0,69.497963,149.996362,99.996362,50.0,50.0,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
6,raw:9a1ac18f0571dbe794ea60b6e3250adb1009e68c,2026-05-15T01:40:13+00:00,1778809213,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.42,50.0,21.0,6,6,0,0,90.497963,199.996362,99.996362,100.0,99.996362,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
7,raw:a70e445a29947a0dffb989a6cc70869d398cc41b,2026-05-15T01:40:13+00:00,1778809213,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.56,50.0,28.0,7,7,0,0,118.497963,249.996362,149.996362,100.0,100.0,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
8,raw:426bc36cfaf3e07426440396d1029ae26c0b29f0,2026-05-15T01:40:17+00:00,1778809217,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4200040466716126,0.074135,0.031137,8,8,0,0,118.5291,250.070497,149.996362,100.074135,100.074135,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
9,raw:4dcab131fc13670a0d818f5cf2263f166c36fe8e,2026-05-15T01:40:17+00:00,1778809217,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4200001740002958,1.724135,0.724137,9,9,0,0,119.253237,251.794632,149.996362,101.79827,101.79827,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
10,raw:9cf568ede0f91515be724da8fcdbd7123fdf22b3,2026-05-15T01:40:17+00:00,1778809217,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.42,10.63,4.4646,10,10,0,0,123.717837,262.424632,149.996362,112.42827,112.42827,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
11,raw:f7e092253e5dc0ec7b2579247a978c0acf8b1ea1,2026-05-15T01:40:17+00:00,1778809217,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.42000017492085984,2.172411,0.912413,11,11,0,0,124.63025,264.597043,149.996362,114.600681,114.600681,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
12,raw:f992c2256a83763190c9951ffdb594b1d8fd0f6d,2026-05-15T01:40:17+00:00,1778809217,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4200001740002958,1.724135,0.724137,12,12,0,0,125.354387,266.321178,149.996362,116.324816,116.324816,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
13,raw:096b4979524fa2430eb984e4250c0e64a2163822,2026-05-15T01:40:19+00:00,1778809219,btc-updown-5m-1778809200 | btc-updown-5m-1778809200,9:40-9:45 PM ET,04:40-04:45 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.3800000136400011,16.129031,6.129032,13,13,0,0,131.483419,282.450209,149.996362,132.453847,132.453847,btc-updown-5m-1778809200,btc-updown-5m-1778809200,"Bitcoin Up or Down - May 14, 9:40PM-9:45PM ET"
