seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:01dacb5f52126682866b6ebfefe5eaf19630aa07,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.43000000658008697,24.315788,10.455789,1,1,0,0,10.455789,24.315788,24.315788,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
2,raw:55d14556af11a284ee5cf18edae6c0329a1e9088,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.44,8.89,3.9116,2,2,0,0,14.367389,33.205788,33.205788,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
3,raw:5d0d96fa1ec0465c421441d50223c1c2966b5bd5,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.44,29.74,13.0856,3,3,0,0,27.452989,62.945788,62.945788,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
4,raw:90e78cdd930cda25b9d5ef653438e4cd8d71ee6a,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.44,25.0,11.0,4,4,0,0,38.452989,87.945788,87.945788,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
5,raw:930bf01225f889ba9424d210e9e42f6a44d9b31a,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.43,7.5,3.225,5,5,0,0,41.677989,95.445788,95.445788,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
6,raw:a51f445d35b2786e7177ac37751cf22e2df909ad,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.44,9.9,4.356,6,6,0,0,46.033989,105.345788,105.345788,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
7,raw:af5fb02907d689083c2a7fae67ec7d1b92d2f0fc,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.4400000746667065,5.35714,2.357142,7,7,0,0,48.391131,110.702928,110.702928,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
8,raw:b73a78bc9d93710f642c738dbfe3f30c4cde5af7,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.44000016969717537,2.35714,1.037142,8,8,0,0,49.428273,113.060068,113.060068,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
9,raw:de493f2a62e10f1d2bb5b9d748d87dccf4a24fc1,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.44,5.0,2.2,9,9,0,0,51.628273,118.060068,118.060068,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
10,raw:eb05e5250f6a86b2994fc92db4555d7ac50ce447,2026-05-15T04:40:07+00:00,1778820007,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,7,293,BUY,TRADE,Up,BUY,0.43000002170478024,9.21456,3.962261,10,10,0,0,55.590534,127.274628,127.274628,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
11,raw:3e955cf2dd05437f120e78a57669cba13c9612af,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.43,10.17,4.3731,11,11,0,0,59.963634,137.444628,137.444628,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
12,raw:7e4e0eea723fe2617946665646a353995471254a,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.44,13.75,6.05,12,12,0,0,66.013634,151.194628,151.194628,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
13,raw:9f9d2b56b388ca0ae8d77b3e0498b0760ead892d,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.42,6.89655,2.896551,13,13,0,0,68.910185,158.091178,158.091178,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
14,raw:b399ed29ac575a74615b7beaa9dfddf59e92326c,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.4200000188550462,10.60724,4.455041,14,14,0,0,73.365226,168.698418,168.698418,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
15,raw:c2b5c955c852ee1b596ec931629eb4ac82db45d0,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.4200000188618033,2.120688,0.890689,15,15,0,0,74.255915,170.819106,170.819106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
16,raw:c8df4ec1b44f7e4a8919fd2cd00533033e5043ec,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.43,19.83,8.5269,16,16,0,0,82.782815,190.649106,190.649106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
17,raw:d1e4ac0090ac1e814d9ef42702bb5cf8a22517a1,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.43,8.96,3.8528,17,17,0,0,86.635615,199.609106,199.609106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
18,raw:ee830c2acd19687f8de2756b71fc9ef89af2d8d5,2026-05-15T04:40:09+00:00,1778820009,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.43,20.0,8.6,18,18,0,0,95.235615,219.609106,219.609106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
19,raw:41a84eec1207c654fdde24a7341720d2e117dce4,2026-05-15T04:40:11+00:00,1778820011,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.41,50.0,20.5,19,19,0,0,115.735615,269.609106,269.609106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
20,raw:ac36d29047fb61ec2dd4829593d00ad7ac832bf0,2026-05-15T04:40:11+00:00,1778820011,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.42,30.36,12.7512,20,20,0,0,128.486815,299.969106,299.969106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
21,raw:e5005284900ca2550f5614cdbb29b05eef6b7828,2026-05-15T04:40:14+00:00,1778820014,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.42,50.0,21.0,21,21,0,0,149.486815,349.969106,349.969106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
22,raw:161b9ea5ef632eacc7dde38e997cdb9f96250951,2026-05-15T04:40:16+00:00,1778820016,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.43,5.0,2.15,22,22,0,0,151.636815,354.969106,354.969106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
23,raw:2647e405b773f882c1acb3fe4580232d535f38d3,2026-05-15T04:40:16+00:00,1778820016,btc-updown-5m-1778820000 | btc-updown-5m-1778820000,12:40-12:45 AM ET,07:40-07:45 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.43,5.0,2.15,23,23,0,0,153.786815,359.969106,359.969106,0.0,0.0,btc-updown-5m-1778820000,btc-updown-5m-1778820000,"Bitcoin Up or Down - May 15, 12:40AM-12:45AM ET"
