seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:12b338c825dc8a40a29c19db80930ae77068e8ff,2026-05-15T01:00:16+00:00,1778806816,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.74,20.0,14.8,1,1,0,0,14.8,20.0,20.0,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
2,raw:1e6075f61cf3eb80513db5b28df026110a92aae0,2026-05-15T01:00:16+00:00,1778806816,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.73,5.16,3.7668,2,2,0,0,18.5668,25.16,25.16,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
3,raw:4c3ba67cdd466c89b1f119b2f87d0a3d642ec548,2026-05-15T01:00:16+00:00,1778806816,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.72,17.7,12.744,3,3,0,0,31.3108,42.86,42.86,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
4,raw:5f5f033384ddd21d9b7dcd202ffaa316eddba183,2026-05-15T01:00:16+00:00,1778806816,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.73,24.84,18.1332,4,4,0,0,49.444,67.7,67.7,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
5,raw:9c0b5d4083b03f58fda8c625adb4054da9c7062d,2026-05-15T01:00:16+00:00,1778806816,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.72,5.61,4.0392,5,5,0,0,53.4832,73.31,73.31,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
6,raw:5610f519c8ecf178f57d55bd684d0f9859ea5dad,2026-05-15T01:00:18+00:00,1778806818,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,18,282,BUY,TRADE,Up,BUY,0.73,20.0,14.6,6,6,0,0,68.0832,93.31,93.31,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
7,raw:6728c14e11f160d6def2d95a7795f4adeb12d6b6,2026-05-15T01:00:18+00:00,1778806818,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,18,282,BUY,TRADE,Up,BUY,0.7200000242409268,23.101427,16.633028,7,7,0,0,84.716228,116.411427,116.411427,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
8,raw:a983fc5bbb466aef662b39c73cd751337bbcc300,2026-05-15T01:00:18+00:00,1778806818,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,18,282,BUY,TRADE,Up,BUY,0.74,30.0,22.2,8,8,0,0,106.916228,146.411427,146.411427,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
9,raw:bf72cdb922c1ddcf542f6fddb0c7a96e2d927532,2026-05-15T01:00:18+00:00,1778806818,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,18,282,BUY,TRADE,Up,BUY,0.720000156800069,3.571427,2.571428,9,9,0,0,109.487656,149.982854,149.982854,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
10,raw:0384b1ecb40d6789d9e59daf0c9bbdff9f6a477e,2026-05-15T01:00:23+00:00,1778806823,btc-updown-5m-1778806800 | btc-updown-5m-1778806800,9:00-9:05 PM ET,04:00-04:05 Europe/Kyiv,23,277,BUY,TRADE,Up,BUY,0.69,5.0,3.45,10,10,0,0,112.937656,154.982854,154.982854,0.0,0.0,btc-updown-5m-1778806800,btc-updown-5m-1778806800,"Bitcoin Up or Down - May 14, 9:00PM-9:05PM ET"
