seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:25b026f458c60a0ee45206dcbf57145e6efc46a4,2026-05-14T23:00:11+00:00,1778799611,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.84,10.0,8.4,1,1,0,0,8.4,10.0,0.0,10.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
2,raw:c79dd2eb0059b0ca3ebc33dec189bd589e2a9bd4,2026-05-14T23:00:11+00:00,1778799611,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.84,10.0,8.4,2,2,0,0,16.8,20.0,0.0,20.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
3,raw:d7572706e6ab0aff8dbd2d41031ea9a74e1c7a99,2026-05-14T23:00:11+00:00,1778799611,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.84,15.0,12.6,3,3,0,0,29.4,35.0,0.0,35.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
4,raw:f13c430df5e9275cd432c07dcd08ef02c21fd21d,2026-05-14T23:00:11+00:00,1778799611,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.84,10.0,8.4,4,4,0,0,37.8,45.0,0.0,45.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
5,raw:dddbe700e05a3fedfbb1ba41cae7ca6ab9294511,2026-05-14T23:00:13+00:00,1778799613,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.84,5.0,4.2,5,5,0,0,42.0,50.0,0.0,50.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
6,raw:0d5f74635bb2e26826f8daf71a103f21ea14cd4a,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.87,3.28,2.8536,6,6,0,0,44.8536,53.28,0.0,53.28,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
7,raw:3a6243641130c3f7adbcf1e82bb03d67e3e2a4ef,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.87,25.3,22.011,7,7,0,0,66.8646,78.58,0.0,78.58,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
8,raw:402f4c83d5965da42549cec68909f79c2d0cec49,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.87,46.72,40.6464,8,8,0,0,107.511,125.3,0.0,125.3,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
9,raw:506397cd2554c6d8c463c128584db521fe3ecc2f,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.86,50.0,43.0,9,9,0,0,150.511,175.3,0.0,175.3,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
10,raw:7c74ce6dd5a92123525b5cf424330025ca724c0f,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.85,10.5,8.925,10,10,0,0,159.436,185.8,0.0,185.8,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
11,raw:92ea1832d0f17b4533547f16ed8730a3d0975557,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.85,39.5,33.575,11,11,0,0,193.011,225.3,0.0,225.3,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
12,raw:b8d7e1afcd6b19a12a2ae72221aa268ff8642ea1,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.87,24.7,21.489,12,12,0,0,214.5,250.0,0.0,250.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
13,raw:fdbb3908ca3dbd9f798fac69c2d794ad21a7733b,2026-05-14T23:00:18+00:00,1778799618,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.84,10.0,8.4,13,13,0,0,222.9,260.0,0.0,260.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
14,raw:2b901e53e2e4e1e45c90fe4b49ff9ea552b28219,2026-05-14T23:00:20+00:00,1778799620,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.84,40.0,33.6,14,14,0,0,256.5,300.0,0.0,300.0,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
15,raw:8f3392f83ee8228bf82677564c4a003cd64cc28e,2026-05-14T23:00:20+00:00,1778799620,btc-updown-5m-1778799600 | btc-updown-5m-1778799600,7:00-7:05 PM ET,02:00-02:05 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.83,4.61,3.8263,15,15,0,0,260.3263,304.61,0.0,304.61,0.0,btc-updown-5m-1778799600,btc-updown-5m-1778799600,"Bitcoin Up or Down - May 14, 7:00PM-7:05PM ET"
