seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:1a9b6afbf9bad0b989dae70bb6430685159dd88d,2026-05-14T21:45:07+00:00,1778795107,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48000001733333564,11.53846,5.538461,1,1,0,0,5.538461,11.53846,0.0,11.53846,0.0,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
2,raw:2b1f7612a72e1576aef13b1018c51b2401369366,2026-05-14T21:45:07+00:00,1778795107,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48,8.85,4.248,2,2,0,0,9.786461,20.38846,0.0,20.38846,0.0,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
3,raw:f32b202ad597744e4ade78b982779ebabf420382,2026-05-14T21:45:07+00:00,1778795107,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.48,1.923075,0.923076,3,3,0,0,10.709537,22.311535,0.0,22.311535,0.0,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
4,raw:a6f3f1eb68a7f895876626847c18c7f2880158af,2026-05-14T21:45:14+00:00,1778795114,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.5300000245926318,2.846381,1.508582,4,4,0,0,12.218119,25.157916,2.846381,22.311535,2.846381,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
5,raw:acc72668b1ff7fbd139ae48f2379eb113c22ba34,2026-05-14T21:45:14+00:00,1778795114,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.53,6.38,3.3814,5,5,0,0,15.599519,31.537916,9.226381,22.311535,9.226381,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
6,raw:e2f5f1ffc49b19025729f39925cc301513d2c6c7,2026-05-14T21:45:14+00:00,1778795114,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.5300001222000904,2.127658,1.127659,6,6,0,0,16.727178,33.665574,11.354039,22.311535,11.354039,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
7,raw:f798f029ea08f2c8d9a5f9dd079790d10f9ba478,2026-05-14T21:45:14+00:00,1778795114,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.530000011280002,10.638296,5.638297,7,7,0,0,22.365475,44.30387,21.992335,22.311535,21.992335,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
8,raw:b29b74c02fb3967ef89fc2712567f383e8f89ccf,2026-05-14T21:45:15+00:00,1778795115,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.5300000153469445,5.212764,2.762765,8,8,0,0,25.12824,49.516634,27.205099,22.311535,22.311535,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
9,raw:0679b86ed5d3560b9d59193daa2afe1ccc54bf9a,2026-05-14T21:45:17+00:00,1778795117,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.46,50.0,23.0,9,9,0,0,48.12824,99.516634,27.205099,72.311535,27.205099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
10,raw:a22c647b9256da2b4469d1b3d214b0406bcdf737,2026-05-14T21:45:17+00:00,1778795117,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,17,283,BUY,TRADE,Up,BUY,0.53,22.78,12.0734,10,10,0,0,60.20164,122.296634,49.985099,72.311535,49.985099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
11,raw:1854fbffe7b0716bbaf649d52c0f0c57434f02d7,2026-05-14T21:45:21+00:00,1778795121,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.45,5.0,2.25,11,11,0,0,62.45164,127.296634,49.985099,77.311535,49.985099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
12,raw:4d0c42898ebe4b7b484e5ceb847ed36d1dcaff0a,2026-05-14T21:45:21+00:00,1778795121,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.44,50.0,22.0,12,12,0,0,84.45164,177.296634,49.985099,127.311535,49.985099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
13,raw:52c1af2c2c257b8ac3f84f13d8b8815b4fef2943,2026-05-14T21:45:21+00:00,1778795121,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.43,50.0,21.5,13,13,0,0,105.95164,227.296634,49.985099,177.311535,49.985099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
14,raw:c5312d5eb9e1a269d8e301c4e89c4f55e67a5154,2026-05-14T21:45:21+00:00,1778795121,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.45,50.0,22.5,14,14,0,0,128.45164,277.296634,49.985099,227.311535,49.985099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
15,raw:2236bacebb542500ace98b46e7156cc19c301e5a,2026-05-14T21:45:22+00:00,1778795122,btc-updown-5m-1778795100 | btc-updown-5m-1778795100,5:45-5:50 PM ET,00:45-00:50 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.4400000024157457,16.558034,7.285535,15,15,0,0,135.737175,293.854668,49.985099,243.869569,49.985099,btc-updown-5m-1778795100,btc-updown-5m-1778795100,"Bitcoin Up or Down - May 14, 5:45PM-5:50PM ET"
