seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:6c5f48fbca1e420641b52390dc445839c7fb1ea5,2026-05-15T03:05:06+00:00,1778814306,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,6,294,BUY,TRADE,Down,BUY,0.42,50.0,21.0,1,1,0,0,21.0,50.0,0.0,50.0,0.0,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
2,raw:0df54bf663d0c2f3349b05e99d70488c69cc1a4a,2026-05-15T03:05:08+00:00,1778814308,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.37,1.5873,0.587301,2,2,0,0,21.587301,51.5873,0.0,51.5873,0.0,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
3,raw:95362916952f859cf2e2cf81642b849379d57ccb,2026-05-15T03:05:08+00:00,1778814308,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.37,0.94,0.3478,3,3,0,0,21.935101,52.5273,0.0,52.5273,0.0,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
4,raw:1bd5fc463984f4ae52b09fa8c09f2c053d92e5a7,2026-05-15T03:05:11+00:00,1778814311,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.5,25.0,12.5,4,4,0,0,34.435101,77.5273,25.0,52.5273,25.0,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
5,raw:4d9afe54997f4d229eaea8606ef5265e12598c47,2026-05-15T03:05:11+00:00,1778814311,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.5,16.94,8.47,5,5,0,0,42.905101,94.4673,41.94,52.5273,41.94,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
6,raw:65d85706a455fa76a6d76a9df67c12051d065820,2026-05-15T03:05:11+00:00,1778814311,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.5,8.06,4.03,6,6,0,0,46.935101,102.5273,50.0,52.5273,50.0,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
7,raw:2288d801ba801eafa10c407099ef4c5e29cc37f4,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.4700001219000939,1.886791,0.886792,7,7,0,0,47.821893,104.414091,50.0,54.414091,50.0,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
8,raw:682fc693830a6339ec1b38e0a906b3541aec9ea5,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,50.0,24.5,8,8,0,0,72.321893,154.414091,100.0,54.414091,54.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
9,raw:dc887e00721534bd15d81ef7930e9f782727d177,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.47,19.0,8.93,9,9,0,0,81.251893,173.414091,100.0,73.414091,73.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
10,raw:e0adb0d3e2ed1394c44d4fa3af5ab168e01e1533,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.51,9.5,4.845,10,10,0,0,86.096893,182.914091,109.5,73.414091,73.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
11,raw:e5ed068baedaf21522ed06bbe44efc874417426a,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.46,50.0,23.0,11,11,0,0,109.096893,232.914091,159.5,73.414091,73.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
12,raw:f2deb59f0c5e2e01bdb3de8e27c92bb8c70fd5cf,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.46,50.0,23.0,12,12,0,0,132.096893,282.914091,159.5,123.414091,123.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
13,raw:f4ab1837c73b7f1ae68275cb6dd7c06b7e2ef7a6,2026-05-15T03:05:13+00:00,1778814313,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.48,50.0,24.0,13,13,0,0,156.096893,332.914091,209.5,123.414091,123.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
14,raw:132eb148c04626532e5b9a667ade49a6226419b8,2026-05-15T03:05:15+00:00,1778814315,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.5200001728001106,2.083332,1.083333,14,14,0,0,157.180226,334.997423,211.583332,123.414091,123.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
15,raw:38323d12f758e074dc5a5ceb04d964ebc23e65cb,2026-05-15T03:05:15+00:00,1778814315,btc-updown-5m-1778814300 | btc-updown-5m-1778814300,11:05-11:10 PM ET,06:05-06:10 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.5200000394736972,5.066665,2.634666,15,15,0,0,159.814892,340.064088,216.649997,123.414091,123.414091,btc-updown-5m-1778814300,btc-updown-5m-1778814300,"Bitcoin Up or Down - May 14, 11:05PM-11:10PM ET"
