seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:4d52d1a0afc4055f7d6163da0f93b9f1f2c366ea,2026-05-15T01:25:19+00:00,1778808319,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.57,6.63,3.7791,1,1,0,0,3.7791,6.63,0.0,6.63,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
2,raw:b514292d9e3c9dd11ff3b24338b7777ffa8b7be6,2026-05-15T01:25:19+00:00,1778808319,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.57,9.0,5.13,2,2,0,0,8.9091,15.63,0.0,15.63,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
3,raw:3975d747823a425967c24b136ebe41c768f5c3d7,2026-05-15T01:25:21+00:00,1778808321,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.5700000190311019,19.441859,11.08186,3,3,0,0,19.99096,35.071859,0.0,35.071859,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
4,raw:510a15ee9073045d091fb2aef6ce711343a0a6b7,2026-05-15T01:25:21+00:00,1778808321,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.5200011177277836,0.322082,0.167483,4,4,0,0,20.158443,35.393941,0.0,35.393941,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
5,raw:7a345bc0a0f25a7c4d3e92fa10ae2c0e2fb1635d,2026-05-15T01:25:21+00:00,1778808321,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.57,14.92,8.5044,5,5,0,0,28.662843,50.313941,0.0,50.313941,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
6,raw:84350eb8857a3a2f6f0248ea06220a6d9bd6645c,2026-05-15T01:25:21+00:00,1778808321,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.52,3.1875,1.6575,6,6,0,0,30.320343,53.501441,0.0,53.501441,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
7,raw:d939ef7368d9a3ac7d4dafc94bb574a9a3fe712b,2026-05-15T01:25:21+00:00,1778808321,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.52,33.06,17.1912,7,7,0,0,47.511543,86.561441,0.0,86.561441,0.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
8,raw:c44b43d3643dff1a3943dbbd381e2cba955597a7,2026-05-15T01:25:28+00:00,1778808328,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,28,272,BUY,TRADE,Up,BUY,0.51,50.0,25.5,8,8,0,0,73.011543,136.561441,50.0,86.561441,50.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
9,raw:ed29e26e56b9e5f8d82bb307faf8e027e0b7026e,2026-05-15T01:25:28+00:00,1778808328,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.47,5.0,2.35,9,9,0,0,75.361543,141.561441,50.0,91.561441,50.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
10,raw:b988ab3d0e7e8b29fcba98bd9e91465bc57aca5e,2026-05-15T01:25:33+00:00,1778808333,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,33,267,BUY,TRADE,Down,BUY,0.46,5.0,2.3,10,10,0,0,77.661543,146.561441,50.0,96.561441,50.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
11,raw:c22a6bec69cb28f3e48472edd10869f7d1dd3faf,2026-05-15T01:25:33+00:00,1778808333,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,33,267,BUY,TRADE,Down,BUY,0.46,31.0,14.26,11,11,0,0,91.921543,177.561441,50.0,127.561441,50.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
12,raw:b2a440291ea0980046602cd4f7ae7240c0bbddee,2026-05-15T01:25:35+00:00,1778808335,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,35,265,BUY,TRADE,Down,BUY,0.46,14.0,6.44,12,12,0,0,98.361543,191.561441,50.0,141.561441,50.0,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
13,raw:131f407795a074379ed43868c96dbc629cff0152,2026-05-15T01:25:38+00:00,1778808338,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,38,262,BUY,TRADE,Up,BUY,0.5,39.5544,19.7772,13,13,0,0,118.138743,231.115841,89.5544,141.561441,89.5544,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
14,raw:84dc620ca3eacf79a35dca36a84a3f9e619b6121,2026-05-15T01:25:38+00:00,1778808338,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,38,262,BUY,TRADE,Up,BUY,0.5100000077230652,24.601631,12.546832,14,14,0,0,130.685575,255.717472,114.156031,141.561441,114.156031,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
15,raw:dd6157ee003fc7fb9227abfbe31229e19496b7a1,2026-05-15T01:25:38+00:00,1778808338,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,38,262,BUY,TRADE,Up,BUY,0.51,0.38,0.1938,15,15,0,0,130.879375,256.097472,114.536031,141.561441,114.536031,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
16,raw:77cf4d3e8ca57f4d31f642a0ca449874fff5da60,2026-05-15T01:25:40+00:00,1778808340,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,40,260,BUY,TRADE,Up,BUY,0.5100000049000016,6.122447,3.122448,16,16,0,0,134.001823,262.219919,120.658478,141.561441,120.658478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
17,raw:b234ff2605be2c728dcaa1a043ac141eb6ba6343,2026-05-15T01:25:40+00:00,1778808340,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,40,260,BUY,TRADE,Up,BUY,0.51,9.43,4.8093,17,17,0,0,138.811123,271.649919,130.088478,141.561441,130.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
18,raw:15aa9b27cb00216fbe92a5ea5a0dfe92fe4cbe0d,2026-05-15T01:25:42+00:00,1778808342,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.47,9.04,4.2488,18,18,0,0,143.059923,280.689919,130.088478,150.601441,130.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
19,raw:42030889a71414008c002f88482cc9828ebdbf36,2026-05-15T01:25:42+00:00,1778808342,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.47,40.96,19.2512,19,19,0,0,162.311123,321.649919,130.088478,191.561441,130.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
20,raw:78bd09299f9da243e137d33dfb2200fc400b0390,2026-05-15T01:25:42+00:00,1778808342,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.4600000260991177,10.728332,4.935033,20,20,0,0,167.246156,332.378251,130.088478,202.289773,130.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
21,raw:e4d245522ca2dd701f3a29233593bb89b86640f5,2026-05-15T01:25:42+00:00,1778808342,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.46,1.85185,0.851851,21,21,0,0,168.098007,334.230101,130.088478,204.141623,130.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
22,raw:02db23cf4010c246b37126d5f6f33d5e9e0bd905,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.67,5.0,3.35,22,22,0,0,171.448007,339.230101,135.088478,204.141623,135.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
23,raw:23dc1e771d85556cec9273bf5610c3109a397e4e,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.64,5.0,3.2,23,23,0,0,174.648007,344.230101,140.088478,204.141623,140.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
24,raw:5c5811cffd70e309644ccba258f3b3ca4424b9e3,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.65,50.0,32.5,24,24,0,0,207.148007,394.230101,190.088478,204.141623,190.088478,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
25,raw:637a49134edaf56db63ec07c9895a677c590fc80,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.64,36.04,23.0656,25,25,0,0,230.213607,430.270101,226.128478,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
26,raw:6bf07b19b39832ffd25034d0e0b3dfce62f31b38,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.64,8.96,5.7344,26,26,0,0,235.948007,439.230101,235.088478,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
27,raw:8c179226d88134a221e8b13829a26f7e522715af,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.67,20.0,13.4,27,27,0,0,249.348007,459.230101,255.088478,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
28,raw:9c6160d484ffe21e8f7f8781558b9d2f660e7150,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.670000094651209,3.909089,2.61909,28,28,0,0,251.967097,463.13919,258.997567,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
29,raw:aaec5cd1a66bdde49e8e52e3b3a8e88a03408d63,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.67,5.0,3.35,29,29,0,0,255.317097,468.13919,263.997567,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
30,raw:af9b8a8854f0acc1c38f873022d7ffda38240eee,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.66,50.0,33.0,30,30,0,0,288.317097,518.13919,313.997567,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
31,raw:ca0d0813c9bf51536753d690be5ff6089631fb6f,2026-05-15T01:25:56+00:00,1778808356,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,56,244,BUY,TRADE,Up,BUY,0.67,16.09,10.7803,31,31,0,0,299.097397,534.22919,330.087567,204.141623,204.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
32,raw:dacf76314109af5df7ee754c9a7c9956aab0b757,2026-05-15T01:25:58+00:00,1778808358,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,58,242,BUY,TRADE,Down,BUY,0.25,50.0,12.5,32,32,0,0,311.597397,584.22919,330.087567,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
33,raw:0589c422bce952baa6d258b78c9011ee1b4f167b,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.6300001369000863,2.702701,1.702702,33,33,0,0,313.300099,586.931891,332.790268,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
34,raw:22c75750c1e11f3c5d515844d95f8064a0c79312,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.6400001296000829,2.777776,1.777777,34,34,0,0,315.077876,589.709667,335.568044,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
35,raw:281f7c629c25b52d2245e20bac5ea185e682f36c,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.64,24.0,15.36,35,35,0,0,330.437876,613.709667,359.568044,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
36,raw:294c08b0a8fd8e549f6fa8390982b76fbada5e27,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.64,5.0,3.2,36,36,0,0,333.637876,618.709667,364.568044,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
37,raw:2d8ff1edb60b57284d986680808c09e9f70d012e,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.64,3.0,1.92,37,37,0,0,335.557876,621.709667,367.568044,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
38,raw:341063c871a3e2e06fe76fc9c0060fb14bc14561,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.63,3.96,2.4948,38,38,0,0,338.052676,625.669667,371.528044,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
39,raw:4dd7746ab54ac88220ac375ecc49bcb397a08c74,2026-05-15T01:25:59+00:00,1778808359,btc-updown-5m-1778808300 | btc-updown-5m-1778808300,9:25-9:30 PM ET,04:25-04:30 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.6300001369000863,2.702701,1.702702,39,39,0,0,339.755378,628.372368,374.230745,254.141623,254.141623,btc-updown-5m-1778808300,btc-updown-5m-1778808300,"Bitcoin Up or Down - May 14, 9:25PM-9:30PM ET"
