seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:feeb2fa13c2b9897086e92dd34bd06d46f98601f,2026-05-15T04:10:10+00:00,1778818210,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.590000071077752,4.22073,2.490231,1,1,0,0,2.490231,4.22073,4.22073,0.0,0.0,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
2,raw:068fb882dfb5c0ca75148dcca7e444688f137910,2026-05-15T04:10:12+00:00,1778818212,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.5900001763001005,2.439023,1.439024,2,2,0,0,3.929255,6.659753,6.659753,0.0,0.0,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
3,raw:63ecd3211a247ad93527d9550712f9e82994a3dd,2026-05-15T04:10:12+00:00,1778818212,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.59,6.0,3.54,3,3,0,0,7.469255,12.659753,12.659753,0.0,0.0,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
4,raw:d3fe1ad603606c7cd3ae32ea37ec31a3d22d0fd6,2026-05-15T04:10:12+00:00,1778818212,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.6,6.0,3.6,4,4,0,0,11.069255,18.659753,18.659753,0.0,0.0,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
5,raw:987a5c83341714f0fcfe1bd0e93ee8a47b80ed26,2026-05-15T04:10:15+00:00,1778818215,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.6700000433925135,9.21818,6.176181,5,5,0,0,17.245436,27.877933,27.877933,0.0,0.0,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
6,raw:3646ab70be27462fd55260e047a4f9634fb3e5ee,2026-05-15T04:10:22+00:00,1778818222,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.23000000308000024,32.46753,7.467532,6,6,0,0,24.712968,60.345463,27.877933,32.46753,27.877933,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
7,raw:499750feef6a703f0c58a396b8e9bb6a7148608f,2026-05-15T04:10:22+00:00,1778818222,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.23,1.2987,0.298701,7,7,0,0,25.011669,61.644163,27.877933,33.76623,27.877933,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
8,raw:6dcbb2e377876070c438a28554e95488ff0854d2,2026-05-15T04:10:22+00:00,1778818222,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.23,0.1,0.023,8,8,0,0,25.034669,61.744163,27.877933,33.86623,27.877933,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
9,raw:995929efb955ab26b0f761cfd29490101cb196ff,2026-05-15T04:10:22+00:00,1778818222,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.23,1.2987,0.298701,9,9,0,0,25.33337,63.042863,27.877933,35.16493,27.877933,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
10,raw:163dfbd05e40b4ebd4aaf3d4f6079b1c0aa69307,2026-05-15T04:10:24+00:00,1778818224,btc-updown-5m-1778818200 | btc-updown-5m-1778818200,12:10-12:15 AM ET,07:10-07:15 Europe/Kyiv,24,276,BUY,TRADE,Down,BUY,0.23,14.83,3.4109,10,10,0,0,28.74427,77.872863,27.877933,49.99493,27.877933,btc-updown-5m-1778818200,btc-updown-5m-1778818200,"Bitcoin Up or Down - May 15, 12:10AM-12:15AM ET"
