seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:102dd22260ff8c74abe4d4ecca2ded2f086b352f,2026-05-14T22:25:11+00:00,1778797511,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.52,29.16,15.1632,1,1,0,0,15.1632,29.16,0.0,29.16,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
2,raw:30ce40d5c54213fffa2df401baa060e0f1e10f2f,2026-05-14T22:25:11+00:00,1778797511,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.5200000172800011,20.833332,10.833333,2,2,0,0,25.996533,49.993332,0.0,49.993332,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
3,raw:6fa6e5e1dc720f74866b5627c3d4adaf491f5fe8,2026-05-14T22:25:11+00:00,1778797511,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.48,50.0,24.0,3,3,0,0,49.996533,99.993332,0.0,99.993332,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
4,raw:879db4aad1fa05db3691e01d7e5d2029a678801f,2026-05-14T22:25:11+00:00,1778797511,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.51,50.0,25.5,4,4,0,0,75.496533,149.993332,0.0,149.993332,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
5,raw:b87ca5f9abbbc0e8d766bbeb18a35c699494a412,2026-05-14T22:25:11+00:00,1778797511,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.49,50.0,24.5,5,5,0,0,99.996533,199.993332,0.0,199.993332,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
6,raw:b96e8598dcdd02b6a3f2dd9f0fe86bc407489c85,2026-05-14T22:25:11+00:00,1778797511,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.5,50.0,25.0,6,6,0,0,124.996533,249.993332,0.0,249.993332,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
7,raw:c30fbd9974cccf6b2c96157d5efdf129878a718e,2026-05-14T22:25:13+00:00,1778797513,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.5200001728001106,2.083332,1.083333,7,7,0,0,126.079866,252.076664,0.0,252.076664,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
8,raw:1edbaee7ac277c6de349a111e29b7507802276b2,2026-05-14T22:25:15+00:00,1778797515,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.5200001728001106,2.083332,1.083333,8,8,0,0,127.163199,254.159996,0.0,254.159996,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
9,raw:aec33b9d2951e47a5800698540d752cf268e9f15,2026-05-14T22:25:15+00:00,1778797515,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.52,12.1875,6.3375,9,9,0,0,133.500699,266.347496,0.0,266.347496,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
10,raw:e1eb389d97c72d1fe1246a1a563d6e84340886ab,2026-05-14T22:25:15+00:00,1778797515,btc-updown-5m-1778797500 | btc-updown-5m-1778797500,6:25-6:30 PM ET,01:25-01:30 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.52,20.83,10.8316,10,10,0,0,144.332299,287.177496,0.0,287.177496,0.0,btc-updown-5m-1778797500,btc-updown-5m-1778797500,"Bitcoin Up or Down - May 14, 6:25PM-6:30PM ET"
