seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:54ba28fdaf919a862c7f594abfa69dfd8311934f,2026-05-15T00:50:10+00:00,1778806210,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.3100000088085109,34.05797,10.557971,1,1,0,0,10.557971,34.05797,34.05797,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
2,raw:686eeff22a07b8b528e9edd11ca7c2572a938c63,2026-05-15T00:50:10+00:00,1778806210,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.31,10.34,3.2054,2,2,0,0,13.763371,44.39797,44.39797,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
3,raw:cb9719ddefdf16803c48169271017935429e5e93,2026-05-15T00:50:10+00:00,1778806210,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.31,5.6,1.736,3,3,0,0,15.499371,49.99797,49.99797,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
4,raw:18ff7333464d2f77f33f6fb79c95b9e13beb551d,2026-05-15T00:50:17+00:00,1778806217,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,17,283,BUY,TRADE,Up,BUY,0.3100001838776111,1.08768,0.337181,4,4,0,0,15.836552,51.08565,51.08565,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
5,raw:53995ed93a80f4d5908d8607e8c9c88fbe681688,2026-05-15T00:50:17+00:00,1778806217,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,17,283,BUY,TRADE,Up,BUY,0.3100000536061769,1.119274,0.346975,5,5,0,0,16.183527,52.204924,52.204924,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
6,raw:fffbea01adc9dde41c83fc22d053db50361e51c3,2026-05-15T00:50:17+00:00,1778806217,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,17,283,BUY,TRADE,Up,BUY,0.31,48.88,15.1528,6,6,0,0,31.336327,101.084924,101.084924,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
7,raw:10342dfd5959ce3b11cd3ba1e4c51ff8690bfc74,2026-05-15T00:50:19+00:00,1778806219,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,19,281,BUY,TRADE,Up,BUY,0.31,20.96,6.4976,7,7,0,0,37.833927,122.044924,122.044924,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
8,raw:137b689ef9a390bfa497ac603a893e7f783ef5ff,2026-05-15T00:50:19+00:00,1778806219,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,19,281,BUY,TRADE,Up,BUY,0.31,22.8,7.068,8,8,0,0,44.901927,144.844924,144.844924,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
9,raw:1be0e18bb23b7d4f837b60ed7b5f5d92e201e462,2026-05-15T00:50:19+00:00,1778806219,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,19,281,BUY,TRADE,Up,BUY,0.31000002670971083,2.246374,0.696376,9,9,0,0,45.598303,147.091298,147.091298,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
10,raw:1e4f534a026ebafedda07da25c6482a9d757dd99,2026-05-15T00:50:19+00:00,1778806219,btc-updown-5m-1778806200 | btc-updown-5m-1778806200,8:50-8:55 PM ET,03:50-03:55 Europe/Kyiv,19,281,BUY,TRADE,Up,BUY,0.3100000414000389,1.449274,0.449275,10,10,0,0,46.047578,148.540572,148.540572,0.0,0.0,btc-updown-5m-1778806200,btc-updown-5m-1778806200,"Bitcoin Up or Down - May 14, 8:50PM-8:55PM ET"
