seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:381e72a1a554a0226802414dcf11de7bac657238,2026-05-14T22:05:11+00:00,1778796311,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.6,4.925,2.955,1,1,0,0,2.955,4.925,4.925,0.0,0.0,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
2,raw:c3cd30e7772c3820380ccea6943878c17bd9f26c,2026-05-14T22:05:11+00:00,1778796311,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.6,37.05,22.23,2,2,0,0,25.185,41.975,41.975,0.0,0.0,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
3,raw:cc531bee6f797e71f2b2f81123e843f2622be2bd,2026-05-14T22:05:11+00:00,1778796311,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.6,8.02,4.812,3,3,0,0,29.997,49.995,49.995,0.0,0.0,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
4,raw:2081f96dd83f6b263eaf5effe1490dc0e65127d6,2026-05-14T22:05:18+00:00,1778796318,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.31,18.84,5.8404,4,4,0,0,35.8374,68.835,49.995,18.84,18.84,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
5,raw:33e7ad1288812c36d1b5283e0261d6811dd8e013,2026-05-14T22:05:18+00:00,1778796318,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.3100000414000389,1.449274,0.449275,5,5,0,0,36.286675,70.284274,49.995,20.289274,20.289274,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
6,raw:f67768c4a666e6235581019b494f178c0e3e4b8b,2026-05-14T22:05:18+00:00,1778796318,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.31,29.71,9.2101,6,6,0,0,45.496775,99.994274,49.995,49.999274,49.995,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
7,raw:02ea7f8557d52442968a65de30863996a2352011,2026-05-14T22:05:19+00:00,1778796319,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,19,281,BUY,TRADE,Up,BUY,0.72,6.78,4.8816,7,7,0,0,50.378375,106.774274,56.775,49.999274,49.999274,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
8,raw:4bdee33822110d37956d970ff65c02a0236ccb12,2026-05-14T22:05:19+00:00,1778796319,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.3,30.0,9.0,8,8,0,0,59.378375,136.774274,56.775,79.999274,56.775,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
9,raw:70b4b544a26ab028a1c961c3ff03c288a9034f9b,2026-05-14T22:05:19+00:00,1778796319,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.3,20.0,6.0,9,9,0,0,65.378375,156.774274,56.775,99.999274,56.775,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
10,raw:0dd7e4323c47dcd751f39ebf26c69ca5baacc8f3,2026-05-14T22:05:23+00:00,1778796323,btc-updown-5m-1778796300 | btc-updown-5m-1778796300,6:05-6:10 PM ET,01:05-01:10 Europe/Kyiv,23,277,BUY,TRADE,Up,BUY,0.64,6.9,4.416,10,10,0,0,69.794375,163.674274,63.675,99.999274,63.675,btc-updown-5m-1778796300,btc-updown-5m-1778796300,"Bitcoin Up or Down - May 14, 6:05PM-6:10PM ET"
