seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:2ce8770178c7c38249fdbcaff05b47c3d56a4c47,2026-05-14T23:45:10+00:00,1778802310,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.4,1.25,0.5,1,1,0,0,0.5,1.25,1.25,0.0,0.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
2,raw:1f6e333e08b31182975203788d793dcef55d5b91,2026-05-14T23:45:11+00:00,1778802311,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.3900000043001011,16.278687,6.348688,2,2,0,0,6.848688,17.528687,17.528687,0.0,0.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
3,raw:5414d931e7c5e3a366eafaccc9fa4f5aa284e04b,2026-05-14T23:45:11+00:00,1778802311,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.4,48.75,19.5,3,3,0,0,26.348688,66.278687,66.278687,0.0,0.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
4,raw:181605950877f72159bbcdf2a8b4e88fd2608da4,2026-05-14T23:45:13+00:00,1778802313,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.3900001226456078,3.098358,1.20836,4,4,0,0,27.557048,69.377045,69.377045,0.0,0.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
5,raw:3a6b1feed72df8bf255ffbcdf1038933a3f2568c,2026-05-14T23:45:13+00:00,1778802313,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.39,5.0,1.95,5,5,0,0,29.507048,74.377045,74.377045,0.0,0.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
6,raw:a1410e7037eeeed9a4b3de06a97edb7d29126fef,2026-05-14T23:45:15+00:00,1778802315,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.39000002135000994,3.278687,1.278688,6,6,0,0,30.785736,77.655732,77.655732,0.0,0.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
7,raw:adb49fd7b36987bb9f6fd87f95b3dcb299b12427,2026-05-14T23:45:15+00:00,1778802315,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.53,50.0,26.5,7,7,0,0,57.285736,127.655732,77.655732,50.0,50.0,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
8,raw:8e1a033b53b2dca252b822f66f5b651f47106cb9,2026-05-14T23:45:20+00:00,1778802320,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.5,7.69,3.845,8,8,0,0,61.130736,135.345732,77.655732,57.69,57.69,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
9,raw:c1f03d8e6646796f6efe09bf9c519ee74e8f03ad,2026-05-14T23:45:20+00:00,1778802320,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.5,20.0,10.0,9,9,0,0,71.130736,155.345732,77.655732,77.69,77.655732,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
10,raw:c7554826a9d424c8dd7386933e5cb43f45ad9088,2026-05-14T23:45:22+00:00,1778802322,btc-updown-5m-1778802300 | btc-updown-5m-1778802300,7:45-7:50 PM ET,02:45-02:50 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.5,4.0,2.0,10,10,0,0,73.130736,159.345732,77.655732,81.69,77.655732,btc-updown-5m-1778802300,btc-updown-5m-1778802300,"Bitcoin Up or Down - May 14, 7:45PM-7:50PM ET"
