seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:45d8412dc52e7efb1351fe03d641582c873c9f4c,2026-05-15T03:30:07+00:00,1778815807,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.5700001720001032,2.32558,1.325581,1,1,0,0,1.325581,2.32558,0.0,2.32558,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
2,raw:491cd5f5b8b4d1d49f8010564dea8419f33f159a,2026-05-15T03:30:07+00:00,1778815807,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.57,32.7,18.639,2,2,0,0,19.964581,35.02558,0.0,35.02558,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
3,raw:071b3eb1754d657cc9805c985fb5150e4956ffe3,2026-05-15T03:30:09+00:00,1778815809,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.57,4.97,2.8329,3,3,0,0,22.797481,39.99558,0.0,39.99558,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
4,raw:40373dbbcf00d851d584797d64b737ace0909a19,2026-05-15T03:30:09+00:00,1778815809,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.57,10.0,5.7,4,4,0,0,28.497481,49.99558,0.0,49.99558,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
5,raw:54545f39d238e84fbd9c0a393213d869960f9910,2026-05-15T03:30:13+00:00,1778815813,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.65,2.33,1.5145,5,5,0,0,30.011981,52.32558,0.0,52.32558,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
6,raw:769fefd0f0633becc6a4a591d5217b3959f75b16,2026-05-15T03:30:13+00:00,1778815813,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.65,12.5,8.125,6,6,0,0,38.136981,64.82558,0.0,64.82558,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
7,raw:790dca565b464a7fa8f996c8e6826273147a073f,2026-05-15T03:30:13+00:00,1778815813,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.6500000460998172,9.761427,6.344928,7,7,0,0,44.481909,74.587007,0.0,74.587007,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
8,raw:942c70a06a5bbd38523390ac4aee62016fc08e14,2026-05-15T03:30:13+00:00,1778815813,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.6500000218750017,20.571427,13.371428,8,8,0,0,57.853337,95.158434,0.0,95.158434,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
9,raw:d96a7e52b8291965c015080f4d763d74180f9857,2026-05-15T03:30:13+00:00,1778815813,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.65,50.0,32.5,9,9,0,0,90.353337,145.158434,0.0,145.158434,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
10,raw:e679f7039f56800545116c55f7ed9f99060ea3b6,2026-05-15T03:30:13+00:00,1778815813,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.65,4.82,3.133,10,10,0,0,93.486337,149.978434,0.0,149.978434,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
11,raw:49d0786cca82ca8cc314db94514de548ceec0345,2026-05-15T03:30:16+00:00,1778815816,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.6500001693548934,3.542856,2.302857,11,11,0,0,95.789194,153.52129,0.0,153.52129,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
12,raw:55c92f639b51c3c9550a019176117c0d3e1476f6,2026-05-15T03:30:16+00:00,1778815816,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.65,19.0,12.35,12,12,0,0,108.139194,172.52129,0.0,172.52129,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
13,raw:fb51565f5a7384efe8258cbce29428c4bcf81252,2026-05-15T03:30:18+00:00,1778815818,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.65,2.33,1.5145,13,13,0,0,109.653694,174.85129,0.0,174.85129,0.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
14,raw:1432a6efaba5dfe0d1d585b36039fead9dc048bb,2026-05-15T03:30:20+00:00,1778815820,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,20,280,BUY,TRADE,Up,BUY,0.3,50.0,15.0,14,14,0,0,124.653694,224.85129,50.0,174.85129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
15,raw:7295c77eb0953c30a6ce2130cca42115a9ad6f74,2026-05-15T03:30:20+00:00,1778815820,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.64,50.0,32.0,15,15,0,0,156.653694,274.85129,50.0,224.85129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
16,raw:7939933a350bdc80df2be266a06c97d0a3cc5f26,2026-05-15T03:30:20+00:00,1778815820,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.65,2.0,1.3,16,16,0,0,157.953694,276.85129,50.0,226.85129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
17,raw:964650ca4d2bc4c7c1136e918ef391a3b1737487,2026-05-15T03:30:20+00:00,1778815820,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.65,23.12,15.028,17,17,0,0,172.981694,299.97129,50.0,249.97129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
18,raw:04db3d534bd9827787c69358f7f8065f76da3539,2026-05-15T03:30:23+00:00,1778815823,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.76,5.0,3.8,18,18,0,0,176.781694,304.97129,50.0,254.97129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
19,raw:656d057efa2a3ba6ddbe06ba584d222454b498e6,2026-05-15T03:30:23+00:00,1778815823,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.76,12.0,9.12,19,19,0,0,185.901694,316.97129,50.0,266.97129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
20,raw:80d1382be85169d403d9bcb26b320211c801d172,2026-05-15T03:30:23+00:00,1778815823,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.76,2.33,1.7708,20,20,0,0,187.672494,319.30129,50.0,269.30129,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
21,raw:b11bdde5749d33114c901d0381caec1285dc67ea,2026-05-15T03:30:23+00:00,1778815823,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.7600000816000131,8.333332,6.333333,21,21,0,0,194.005827,327.634622,50.0,277.634622,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
22,raw:b69ea95bb4743776861becf6fb4a1fe59f759597,2026-05-15T03:30:23+00:00,1778815823,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,23,277,BUY,TRADE,Down,BUY,0.76,9.0,6.84,22,22,0,0,200.845827,336.634622,50.0,286.634622,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
23,raw:95a9dd3a5dc2fbd9e62c024a3736fe40be7cac01,2026-05-15T03:30:25+00:00,1778815825,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,25,275,BUY,TRADE,Down,BUY,0.76,8.33,6.3308,23,23,0,0,207.176627,344.964622,50.0,294.964622,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
24,raw:d40f61e5fc6c3e1d4f70712444daef1ef6f0f9d1,2026-05-15T03:30:25+00:00,1778815825,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,25,275,BUY,TRADE,Down,BUY,0.76,5.0,3.8,24,24,0,0,210.976627,349.964622,50.0,299.964622,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
25,raw:1b9efcef30f4753e4bf3301ab2c46c67b99a5b1b,2026-05-15T03:30:28+00:00,1778815828,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.7600001331361439,4.506665,3.425066,25,25,0,0,214.401693,354.471287,50.0,304.471287,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
26,raw:3b216fce9593af4a38d83aa9ef99f808b2a43c2c,2026-05-15T03:30:28+00:00,1778815828,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.76,45.49,34.5724,26,26,0,0,248.974093,399.961287,50.0,349.961287,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
27,raw:6c9c43481975db5e6d04f3ff4c7cd3864e595401,2026-05-15T03:30:28+00:00,1778815828,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.7800000343750023,20.363635,15.883636,27,27,0,0,264.857729,420.324922,50.0,370.324922,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
28,raw:48f44ba92a4a2edb4b5bb275c000c4b8e280f87f,2026-05-15T03:30:30+00:00,1778815830,btc-updown-5m-1778815800 | btc-updown-5m-1778815800,11:30-11:35 PM ET,06:30-06:35 Europe/Kyiv,30,270,BUY,TRADE,Down,BUY,0.780000026125001,29.090908,22.690909,28,28,0,0,287.548638,449.41583,50.0,399.41583,50.0,btc-updown-5m-1778815800,btc-updown-5m-1778815800,"Bitcoin Up or Down - May 14, 11:30PM-11:35PM ET"
