seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:3d2d4a8e523df11a07299e26de88d073e69349b8,2026-05-15T01:35:09+00:00,1778808909,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,9,291,BUY,TRADE,Up,BUY,0.53,50.0,26.5,1,1,0,0,26.5,50.0,50.0,0.0,0.0,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
2,raw:4949de629f52ba4bd51e28347c514343a1e056bf,2026-05-15T01:35:11+00:00,1778808911,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.43,5.0,2.15,2,2,0,0,28.65,55.0,50.0,5.0,5.0,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
3,raw:09ceba8c40462aea5d835a39074593e5f981b830,2026-05-15T01:35:12+00:00,1778808912,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.54,19.26,10.4004,3,3,0,0,39.0504,74.26,50.0,24.26,24.26,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
4,raw:2daef09a1aa4dedc6fbf1c82e20f8ffa245ae049,2026-05-15T01:35:12+00:00,1778808912,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.44,20.28,8.9232,4,4,0,0,47.9736,94.54,70.28,24.26,24.26,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
5,raw:3ceda35c07dcdb68223ee65d0459c672a8001142,2026-05-15T01:35:12+00:00,1778808912,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.44,29.72,13.0768,5,5,0,0,61.0504,124.26,100.0,24.26,24.26,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
6,raw:8206b48bbcd831fe7a35e07de33f702166cec483,2026-05-15T01:35:12+00:00,1778808912,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.53,30.74,16.2922,6,6,0,0,77.3426,155.0,100.0,55.0,55.0,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
7,raw:f5768cf90d46744220b1ef3ca03cca6b72d48771,2026-05-15T01:35:12+00:00,1778808912,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.5300000110053704,12.721062,6.742163,7,7,0,0,84.084763,167.721062,100.0,67.721062,67.721062,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
8,raw:62a4c2b2524449c6b10ece88cdd5c66cdf5e00b7,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.45000000272817486,18.327271,8.247272,8,8,0,0,92.332035,186.048333,118.327271,67.721062,67.721062,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
9,raw:7a56e61ad27c0a3cf552832442746f582ab74dbb,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.5300000361538781,2.212764,1.172765,9,9,0,0,93.5048,188.261097,118.327271,69.933826,69.933826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
10,raw:97befee513a3b3f7b85733f340c37ad7d5b887d8,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.4500000275000124,3.636362,1.636363,10,10,0,0,95.141163,191.897459,121.963633,69.933826,69.933826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
11,raw:a7d02c9e8f7147e10e86a8b006d6ead01ab7a71d,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.53,4.31,2.2843,11,11,0,0,97.425463,196.207459,121.963633,74.243826,74.243826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
12,raw:ce71fae1e55b88478ba2f3a84c408e3e6be243e6,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.45,20.0,9.0,12,12,0,0,106.425463,216.207459,141.963633,74.243826,74.243826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
13,raw:d641e4189a2d9888d0854a5b9d912d11283818e7,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.53,46.94,24.8782,13,13,0,0,131.303663,263.147459,141.963633,121.183826,121.183826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
14,raw:d917ebc73ff84969cabf5258c9b4c38ec47728bd,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.45,4.39,1.9755,14,14,0,0,133.279163,267.537459,146.353633,121.183826,121.183826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
15,raw:eabf417784140eacb585a3b8919a0cecb5491be5,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Up,BUY,0.4500000275000124,3.636362,1.636363,15,15,0,0,134.915526,271.173821,149.989995,121.183826,121.183826,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
16,raw:efcfaa5b711e42002f6a29c0d5d17cf789594c33,2026-05-15T01:35:14+00:00,1778808914,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.5400000039047028,30.732172,16.595373,16,16,0,0,151.510899,301.905993,149.989995,151.915998,149.989995,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
17,raw:0debf59be701dad205b4e11b9e7e556499148665,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.37,36.86,13.6382,17,17,0,0,165.149099,338.765993,186.849995,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
18,raw:11b465b257e0ecbe3cb486475185fa3f463a25ac,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.36,12.05,4.338,18,18,0,0,169.487099,350.815993,198.899995,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
19,raw:21b1026d0d128c0da84f5af66fd4d9a4b303c91c,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.36,11.06,3.9816,19,19,0,0,173.468699,361.875993,209.959995,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
20,raw:4ecd517e50062160daf03881319a1ea265208aee,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.37,5.0,1.85,20,20,0,0,175.318699,366.875993,214.959995,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
21,raw:59ce100b10090a670e88b03d69d21e82a5ce30c6,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.38,20.0,7.6,21,21,0,0,182.918699,386.875993,234.959995,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
22,raw:6abcde30fea4e355bccdef40b6e57876226786b9,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.37,8.14,3.0118,22,22,0,0,185.930499,395.015993,243.099995,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
23,raw:6e310c1516f0f27777d6e36de6d2d3c9a17c822f,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.3800000372000052,8.064515,3.064516,23,23,0,0,188.995015,403.080508,251.16451,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
24,raw:6f8833f79c16354de0bfcc7bfbeed87ba70d6555,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.36,5.0,1.8,24,24,0,0,190.795015,408.080508,256.16451,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
25,raw:7651c3cf7f28c8aacdb206d8db89551ee2c1a5a6,2026-05-15T01:35:16+00:00,1778808916,btc-updown-5m-1778808900 | btc-updown-5m-1778808900,9:35-9:40 PM ET,04:35-04:40 Europe/Kyiv,16,284,BUY,TRADE,Up,BUY,0.38,10.0,3.8,25,25,0,0,194.595015,418.080508,266.16451,151.915998,151.915998,btc-updown-5m-1778808900,btc-updown-5m-1778808900,"Bitcoin Up or Down - May 14, 9:35PM-9:40PM ET"
