seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:953c83302d0462e2dee91be90b1deac079696f2c,2026-05-15T00:30:10+00:00,1778805010,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.35,50.0,17.5,1,1,0,0,17.5,50.0,50.0,0.0,0.0,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
2,raw:101aeac21c03c7f819afa2c0581983fd39d582ab,2026-05-15T00:30:12+00:00,1778805012,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.64,38.7,24.768,2,2,0,0,42.268,88.7,50.0,38.7,38.7,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
3,raw:39ef8091976f17a5e3b47bf9703b94662b923276,2026-05-15T00:30:12+00:00,1778805012,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.3500000211039,7.107691,2.487692,3,3,0,0,44.755692,95.807691,57.107691,38.7,38.7,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
4,raw:7b5dbfb78c40da78fa1d18dd26c1025f9e3a1256,2026-05-15T00:30:12+00:00,1778805012,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.64,8.52,5.4528,4,4,0,0,50.208492,104.327691,57.107691,47.22,47.22,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
5,raw:a7e8931302512b2245718405cb88835da1875747,2026-05-15T00:30:12+00:00,1778805012,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.3500000325000114,7.692305,2.692307,5,5,0,0,52.900799,112.019996,64.799996,47.22,47.22,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
6,raw:bd6784316ea6439f2714df813eb05d932c72c19c,2026-05-15T00:30:12+00:00,1778805012,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,12,288,BUY,TRADE,Up,BUY,0.35,15.0,5.25,6,6,0,0,58.150799,127.019996,79.799996,47.22,47.22,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
7,raw:df6ae8822ddb3f2303945fb53a89f6b1aa4bd0b2,2026-05-15T00:30:12+00:00,1778805012,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.6400001296000829,2.777776,1.777777,7,7,0,0,59.928576,129.797772,79.799996,49.997776,49.997776,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
8,raw:21e8f103511d9b7270031b9f6bf802bda6e9ed99,2026-05-15T00:30:13+00:00,1778805013,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.35000006500003683,4.615382,1.615384,8,8,0,0,61.54396,134.413154,84.415378,49.997776,49.997776,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
9,raw:4817d759ce73c6b3e63aa9af5e105a5e3af96e53,2026-05-15T00:30:13+00:00,1778805013,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.53,50.0,26.5,9,9,0,0,88.04396,184.413154,84.415378,99.997776,84.415378,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
10,raw:8022eddc9dd4f97f6f29136c4770c793abfb89b6,2026-05-15T00:30:13+00:00,1778805013,btc-updown-5m-1778805000 | btc-updown-5m-1778805000,8:30-8:35 PM ET,03:30-03:35 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.51,26.4,13.464,10,10,0,0,101.50796,210.813154,84.415378,126.397776,84.415378,btc-updown-5m-1778805000,btc-updown-5m-1778805000,"Bitcoin Up or Down - May 14, 8:30PM-8:35PM ET"
