seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:1bb767134079bd0f7630d2eece2e321274bf372e,2026-05-14T23:30:50+00:00,1778801450,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,50,250,BUY,TRADE,Down,BUY,0.69,5.0,3.45,1,1,0,0,3.45,5.0,0.0,5.0,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
2,raw:3fe46210acef48f3dd05fce2f8eca4c66c6164db,2026-05-14T23:30:50+00:00,1778801450,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,50,250,BUY,TRADE,Down,BUY,0.69,20.0,13.8,2,2,0,0,17.25,25.0,0.0,25.0,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
3,raw:8e2675b232d6f0233ff63f94275fccd188a38b35,2026-05-14T23:30:50+00:00,1778801450,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,50,250,BUY,TRADE,Down,BUY,0.69,5.0,3.45,3,3,0,0,20.7,30.0,0.0,30.0,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
4,raw:dd34b89189097d76cccd159cb5306a658164b5b2,2026-05-14T23:30:50+00:00,1778801450,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,50,250,BUY,TRADE,Down,BUY,0.690000037820003,16.129031,11.129032,4,4,0,0,31.829032,46.129031,0.0,46.129031,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
5,raw:3b4607ce23ba02c9548ff52feba51fe1f90c7ca6,2026-05-14T23:30:52+00:00,1778801452,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,52,248,BUY,TRADE,Down,BUY,0.69,2.02,1.3938,5,5,0,0,33.222832,48.149031,0.0,48.149031,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
6,raw:446b0d1beb62618355057f30cf604994e63b730c,2026-05-14T23:30:52+00:00,1778801452,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,52,248,BUY,TRADE,Down,BUY,0.69,2.57,1.7733,6,6,0,0,34.996132,50.719031,0.0,50.719031,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
7,raw:7110398990b5a86ac6fbd8a5d558c1523983cc75,2026-05-14T23:30:52+00:00,1778801452,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,52,248,BUY,TRADE,Down,BUY,0.6900000164300008,32.258063,22.258064,7,7,0,0,57.254196,82.977094,0.0,82.977094,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
8,raw:9d69100c0a374c3c498aa397fee5726a52465d7a,2026-05-14T23:30:52+00:00,1778801452,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,52,248,BUY,TRADE,Down,BUY,0.69,1.85,1.2765,8,8,0,0,58.530696,84.827094,0.0,84.827094,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
9,raw:a4e038057cd6285f062b7310146e0c57914f9dd5,2026-05-14T23:30:52+00:00,1778801452,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,52,248,BUY,TRADE,Down,BUY,0.6900000651776877,9.359031,6.457732,9,9,0,0,64.988428,94.186125,0.0,94.186125,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
10,raw:e62528ec55fac6dd7882dfe4db017bfae277dde9,2026-05-14T23:30:52+00:00,1778801452,btc-updown-5m-1778801400 | btc-updown-5m-1778801400,7:30-7:35 PM ET,02:30-02:35 Europe/Kyiv,52,248,BUY,TRADE,Down,BUY,0.6900000861111351,5.80645,4.006451,10,10,0,0,68.994879,99.992575,0.0,99.992575,0.0,btc-updown-5m-1778801400,btc-updown-5m-1778801400,"Bitcoin Up or Down - May 14, 7:30PM-7:35PM ET"
