seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:30a8c2065f2565d95be108343bea5d14524c3cf9,2026-05-14T23:55:08+00:00,1778802908,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.4600000738129661,5.148147,2.368148,1,1,0,0,2.368148,5.148147,0.0,5.148147,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
2,raw:42c526b492e42724c65e6aa8fc9cf90bfe4e0269,2026-05-14T23:55:08+00:00,1778802908,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.4600000360000036,11.11111,5.111111,2,2,0,0,7.479259,16.259257,0.0,16.259257,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
3,raw:475a0f297409cd7509d6a30a6278330b0869404f,2026-05-14T23:55:08+00:00,1778802908,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46000006510639824,5.222221,2.402222,3,3,0,0,9.881481,21.481478,0.0,21.481478,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
4,raw:93d9ef2eece29fdc76153a24062a2ca18ffe62f2,2026-05-14T23:55:08+00:00,1778802908,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46,1.85185,0.851851,4,4,0,0,10.733332,23.333328,0.0,23.333328,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
5,raw:f9141dc09cfdd316f64ff89ed38a408bc0a45555,2026-05-14T23:55:08+00:00,1778802908,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.4600000097200008,18.518517,8.518518,5,5,0,0,19.25185,41.851845,0.0,41.851845,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
6,raw:18ec6d0d05d799f138c45b11553960dee8d558dd,2026-05-14T23:55:10+00:00,1778802910,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.47,5.5283,2.598301,6,6,0,0,21.850151,47.380145,0.0,47.380145,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
7,raw:200190b7d294a56d869e39df49150a7b2c6ae652,2026-05-14T23:55:10+00:00,1778802910,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.46,8.12,3.7352,7,7,0,0,25.585351,55.500145,0.0,55.500145,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
8,raw:2e4e26adb73244a98a6cff106e277012aff0615b,2026-05-14T23:55:10+00:00,1778802910,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.47,9.26,4.3522,8,8,0,0,29.937551,64.760145,0.0,64.760145,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
9,raw:3e9b68aad5357fdc6a9349931222241c0b50c2ae,2026-05-14T23:55:10+00:00,1778802910,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4700000349800047,9.433961,4.433962,9,9,0,0,34.371513,74.194106,0.0,74.194106,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
10,raw:57650ba2b8c1ccacf09a04b390fbd52e0c6a8656,2026-05-14T23:55:10+00:00,1778802910,btc-updown-5m-1778802900 | btc-updown-5m-1778802900,7:55-8:00 PM ET,02:55-03:00 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.4700001219000939,1.886791,0.886792,10,10,0,0,35.258305,76.080897,0.0,76.080897,0.0,btc-updown-5m-1778802900,btc-updown-5m-1778802900,"Bitcoin Up or Down - May 14, 7:55PM-8:00PM ET"
