WINDOW: btc-updown-5m-1778802900 | btc-updown-5m-1778802900
====================================================================================================
window_et: 7:55-8:00 PM ET
window_local: 02:55-03:00 Europe/Kyiv
window_start_iso: 2026-05-14T23:55:00+00:00
window_end_iso:   2026-05-15T00:00:00+00:00
first_ts: 2026-05-14T23:55:08+00:00
last_ts:  2026-05-14T23:59:45+00:00
first_sec_from_start: 8
last_sec_from_start:  285
events:   293
before_window_events: 0
after_window_events: 1
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   293
buy:      293
sell:     0
merge:    0
total_usd: 2147.845133
total_size: 4547.382005
spent_buy_usd: 2147.845133
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -2147.845133
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 2273.725737
buy_down_shares: 2273.656268
paired_shares: 2273.656268
unpaired_up_shares: 0.069469
unpaired_down_shares: 0.0
avg_up_buy_price: 0.526787
avg_down_buy_price: 0.417862
pair_cost_per_share: 0.94465

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 2147.808538
paired_redeem_value_usd: 2273.656268
theoretical_pair_pnl_usd: 125.84773
theoretical_pair_roi_pct: 5.8594
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: 0.05535
merge_coverage_pct: 0.0
realization_gap_usd: 2273.692863
window_quality: MID

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
No closed positions for this slug yet


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 64
2026-05-14T23:55:08+00:00 | sec=8   | BUY    | Down       | price=0.4600000738129661 | size=5.148147   | usd=2.368148  
2026-05-14T23:55:08+00:00 | sec=8   | BUY    | Down       | price=0.4600000360000036 | size=11.11111   | usd=5.111111  
2026-05-14T23:55:08+00:00 | sec=8   | BUY    | Down       | price=0.46000006510639824 | size=5.222221   | usd=2.402222  
2026-05-14T23:55:08+00:00 | sec=8   | BUY    | Down       | price=0.46       | size=1.85185    | usd=0.851851  
2026-05-14T23:55:08+00:00 | sec=8   | BUY    | Down       | price=0.4600000097200008 | size=18.518517  | usd=8.518518  
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.47       | size=5.5283     | usd=2.598301  
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.46       | size=8.12       | usd=3.7352    
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.47       | size=9.26       | usd=4.3522    
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.4700000349800047 | size=9.433961   | usd=4.433962  
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.4700001219000939 | size=1.886791   | usd=0.886792  
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.47       | size=5.25       | usd=2.4675    
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.47000004946667856 | size=5.660376   | usd=2.660377  
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.47       | size=3.52       | usd=1.6544    
2026-05-14T23:55:10+00:00 | sec=10  | BUY    | Down       | price=0.4700000349800047 | size=9.433961   | usd=4.433962  
2026-05-14T23:55:12+00:00 | sec=12  | BUY    | Down       | price=0.48       | size=1.923075   | usd=0.923076  
2026-05-14T23:55:12+00:00 | sec=12  | BUY    | Down       | price=0.4800000115555559 | size=38.076922  | usd=18.276923 
2026-05-14T23:55:12+00:00 | sec=12  | BUY    | Down       | price=0.48       | size=1.923075   | usd=0.923076  
2026-05-14T23:55:12+00:00 | sec=12  | BUY    | Down       | price=0.48       | size=8.06       | usd=3.8688    
2026-05-14T23:55:15+00:00 | sec=15  | BUY    | Down       | price=0.48       | size=50.0       | usd=24.0      
2026-05-14T23:55:17+00:00 | sec=17  | BUY    | Down       | price=0.48       | size=1.923075   | usd=0.923076  
2026-05-14T23:55:17+00:00 | sec=17  | BUY    | Down       | price=0.480000010400005 | size=3.846152   | usd=1.846153  
2026-05-14T23:55:19+00:00 | sec=19  | BUY    | Down       | price=0.48       | size=28.83      | usd=13.8384   
2026-05-14T23:55:19+00:00 | sec=19  | BUY    | Down       | price=0.4800000138666709 | size=5.769229   | usd=2.76923   
2026-05-14T23:55:19+00:00 | sec=19  | BUY    | Down       | price=0.4800000166400028 | size=9.615383   | usd=4.615384  
2026-05-14T23:55:20+00:00 | sec=20  | BUY    | Down       | price=0.47       | size=50.0       | usd=23.5      
