seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:0a422dc31a81c51aea8dce8e6c6a8b916754f39f,2026-05-14T22:15:09+00:00,1778796909,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.51,28.28,14.4228,1,1,0,0,14.4228,28.28,0.0,28.28,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
2,raw:ac54929e146cd794d4e7c7ce0412fe81a9b515b3,2026-05-14T22:15:11+00:00,1778796911,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,11,289,BUY,TRADE,Down,BUY,0.5100000465500188,4.081631,2.081632,2,2,0,0,16.504432,32.361631,0.0,32.361631,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
3,raw:16cb0cf10e858c24b2c9d31ab6ce9b970e1ba545,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.56,13.87,7.7672,3,3,0,0,24.271632,46.231631,0.0,46.231631,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
4,raw:1af830e97ed9aac75ce5205fd375ec42b38791de,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.51,17.63,8.9913,4,4,0,0,33.262932,63.861631,0.0,63.861631,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
5,raw:1ea502a404bc9e9542490daa970fb63d1e40c40f,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.56,2.09,1.1704,5,5,0,0,34.433332,65.951631,0.0,65.951631,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
6,raw:349fdddddb950bc8640611b1eac02c3bb1dbb03b,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.5,50.0,25.0,6,6,0,0,59.433332,115.951631,0.0,115.951631,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
7,raw:405b397c9dd8d071d9a1ad47bafb7037e72b1e33,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.56,9.0,5.04,7,7,0,0,64.473332,124.951631,0.0,124.951631,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
8,raw:45217dc0ccfd9c647051ef31f5e09eec4e639801,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.560000072046814,3.886362,2.176363,8,8,0,0,66.649695,128.837993,0.0,128.837993,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
9,raw:4d69a3d9e05732b08b172fd124c715b3aa7ffc32,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.53,50.0,26.5,9,9,0,0,93.149695,178.837993,0.0,178.837993,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
10,raw:4f60ee5a59e2b06af40bea933085247c3bcdee99,2026-05-14T22:15:13+00:00,1778796913,btc-updown-5m-1778796900 | btc-updown-5m-1778796900,6:15-6:20 PM ET,01:15-01:20 Europe/Kyiv,13,287,BUY,TRADE,Down,BUY,0.54,50.0,27.0,10,10,0,0,120.149695,228.837993,0.0,228.837993,0.0,btc-updown-5m-1778796900,btc-updown-5m-1778796900,"Bitcoin Up or Down - May 14, 6:15PM-6:20PM ET"
