seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:c834d688094c506c736d40f780554b841559353e,2026-05-15T02:25:19+00:00,1778811919,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.75,50.0,37.5,1,1,0,0,37.5,50.0,0.0,50.0,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
2,raw:792ae5730306513cfba1d9e04f197c56b959fe56,2026-05-15T02:25:21+00:00,1778811921,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.76,43.4525,33.0239,2,2,0,0,70.5239,93.4525,0.0,93.4525,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
3,raw:819198a6c8e83a0e0699870b4d62587aa9acd3d9,2026-05-15T02:25:21+00:00,1778811921,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.7800001100000236,6.363635,4.963636,3,3,0,0,75.487536,99.816135,0.0,99.816135,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
4,raw:99d2805796d30b001c82e63b7b78227a809c4da0,2026-05-15T02:25:21+00:00,1778811921,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.78,3.67,2.8626,4,4,0,0,78.350136,103.486135,0.0,103.486135,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
5,raw:b89c0fbacde5683b118102a1502c3845f57929b5,2026-05-15T02:25:21+00:00,1778811921,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.7800001452000493,4.545453,3.545454,5,5,0,0,81.89559,108.031588,0.0,108.031588,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
6,raw:cda36c4c936d7d689a624dd2426dcd831ac11a2f,2026-05-15T02:25:21+00:00,1778811921,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.78,2.04,1.5912,6,6,0,0,83.48679,110.071588,0.0,110.071588,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
7,raw:e2a474d570e06f0c994e6ae8b1046a6610e46d38,2026-05-15T02:25:21+00:00,1778811921,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.7800000616000073,11.363635,8.863636,7,7,0,0,92.350426,121.435223,0.0,121.435223,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
8,raw:698e0fe9ff6e4e692e745bb76c9ba6b5666b11ac,2026-05-15T02:25:22+00:00,1778811922,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.78,22.0,17.16,8,8,0,0,109.510426,143.435223,0.0,143.435223,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
9,raw:2d360e1a84ab33ac64a751536c509d4cdf9be3a9,2026-05-15T02:25:24+00:00,1778811924,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,24,276,BUY,TRADE,Down,BUY,0.78,6.37,4.9686,9,9,0,0,114.479026,149.805223,0.0,149.805223,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
10,raw:50da04c21a5ee82b4780aa23703416485a8ca9f5,2026-05-15T02:25:24+00:00,1778811924,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,24,276,BUY,TRADE,Down,BUY,0.78,40.48,31.5744,10,10,0,0,146.053426,190.285223,0.0,190.285223,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
11,raw:99e1d141325523d2e636aafa572e3f3c166a3b75,2026-05-15T02:25:24+00:00,1778811924,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,24,276,BUY,TRADE,Down,BUY,0.7800002419682461,3.140908,2.449909,11,11,0,0,148.503335,193.426131,0.0,193.426131,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
12,raw:392c06dc82bd116d5d6c1e998af641ddceeeb6e9,2026-05-15T02:25:26+00:00,1778811926,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.78,28.0,21.84,12,12,0,0,170.343335,221.426131,0.0,221.426131,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
13,raw:dd2a500b03fd18f380847b3157fe1ab6f417226b,2026-05-15T02:25:26+00:00,1778811926,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.780000051461995,12.436362,9.700363,13,13,0,0,180.043698,233.862493,0.0,233.862493,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
14,raw:1460f2e81207d50ca20a53fbe8ea91c251677ff3,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.76,6.54,4.9704,14,14,0,0,185.014098,240.402493,0.0,240.402493,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
15,raw:1632d6864f48cc33f46859b6cce23539e6d58928,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.77,5.0,3.85,15,15,0,0,188.864098,245.402493,0.0,245.402493,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
16,raw:38300f0975e3d72f13e137ecb2e9063d066b9a5c,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.75,36.54,27.405,16,16,0,0,216.269098,281.942493,0.0,281.942493,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
17,raw:615fc5a35057662954b56e37cd7e1b1c2af50903,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.7300000668571581,7.777776,5.677777,17,17,0,0,221.946875,289.720269,0.0,289.720269,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
18,raw:a4105c27356df36b1c1b897edea2476a47286d7a,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.71,19.0,13.49,18,18,0,0,235.436875,308.720269,0.0,308.720269,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
19,raw:a58596287c1b61283da0476bfc3c26cc763f1aa4,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.75,13.46,10.095,19,19,0,0,245.531875,322.180269,0.0,322.180269,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
20,raw:b4ed6231fec902fa4112639645bd6509407d2b0c,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.78,9.56,7.4568,20,20,0,0,252.988675,331.740269,0.0,331.740269,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
21,raw:c73e62093ea4dc8c2b9d5ff89323f616615b5153,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.7300000343526819,16.592591,12.112592,21,21,0,0,265.101267,348.33286,0.0,348.33286,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
22,raw:e50c46c2869fd7f162f57c6e4a67e100479753a6,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.73,3.16,2.3068,22,22,0,0,267.408067,351.49286,0.0,351.49286,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
23,raw:f728db28e80c2311de526e2451bde18b9a104143,2026-05-15T02:25:28+00:00,1778811928,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,28,272,BUY,TRADE,Down,BUY,0.72,50.0,36.0,23,23,0,0,303.408067,401.49286,0.0,401.49286,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
24,raw:272e15bbe806bbfd30eb8156cf0c14b09e7cb308,2026-05-15T02:25:29+00:00,1778811929,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.71,31.0,22.01,24,24,0,0,325.418067,432.49286,0.0,432.49286,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
25,raw:8f47e37291afb2452221e9dedb728b313deeafe7,2026-05-15T02:25:29+00:00,1778811929,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.7,3.0,2.1,25,25,0,0,327.518067,435.49286,0.0,435.49286,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
26,raw:9290b13bc2a78f8ddf0a1f4d3679a958fc8b2ebe,2026-05-15T02:25:29+00:00,1778811929,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.77,45.0,34.65,26,26,0,0,362.168067,480.49286,0.0,480.49286,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
27,raw:9baad9ec6bee2ecd95a05aba9be3038f59dd2877,2026-05-15T02:25:29+00:00,1778811929,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.7000000180000007,33.333332,23.333333,27,27,0,0,385.5014,513.826192,0.0,513.826192,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
28,raw:b7f7fd834641e6c7647c9fb96f5b5922c8690326,2026-05-15T02:25:29+00:00,1778811929,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.74,50.0,37.0,28,28,0,0,422.5014,563.826192,0.0,563.826192,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
29,raw:d6f9c5b5ae5dae668e5ea99ee9b36c16d8468b22,2026-05-15T02:25:29+00:00,1778811929,btc-updown-5m-1778811900 | btc-updown-5m-1778811900,10:25-10:30 PM ET,05:25-05:30 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.73,22.46,16.3958,29,29,0,0,438.8972,586.286192,0.0,586.286192,0.0,btc-updown-5m-1778811900,btc-updown-5m-1778811900,"Bitcoin Up or Down - May 14, 10:25PM-10:30PM ET"
