seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:416ad2614719eca75c93401fe7fbe9806513da86,2026-05-14T22:20:15+00:00,1778797215,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.47,4.54,2.1338,1,1,0,0,2.1338,4.54,0.0,4.54,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
2,raw:30dc79bf9dcb2b035c791dfcc11eaf70748141d8,2026-05-14T22:20:17+00:00,1778797217,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4700001219000939,1.886791,0.886792,2,2,0,0,3.020592,6.426791,0.0,6.426791,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
3,raw:3b255b4491a04a64ebac12a1ad5049b1496fecd2,2026-05-14T22:20:17+00:00,1778797217,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4700001219000939,1.886791,0.886792,3,3,0,0,3.907384,8.313582,0.0,8.313582,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
4,raw:3f3c0d5293583a54ed53006ab8d71790a9e1ba44,2026-05-14T22:20:17+00:00,1778797217,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.47,45.46,21.3662,4,4,0,0,25.273584,53.773582,0.0,53.773582,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
5,raw:918b8da8baf52967ad1b6fb2e1ad675e5898bb4e,2026-05-14T22:20:17+00:00,1778797217,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4700000349800047,9.433961,4.433962,5,5,0,0,29.707546,63.207543,0.0,63.207543,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
6,raw:98e91dc9e587766af755a213719d2007f8903ebc,2026-05-14T22:20:17+00:00,1778797217,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.4700000349800047,9.433961,4.433962,6,6,0,0,34.141508,72.641504,0.0,72.641504,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
7,raw:cf3ae7a9f4f1d3c74ec1551cb2cbbb9bc2b897c5,2026-05-14T22:20:17+00:00,1778797217,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,17,283,BUY,TRADE,Down,BUY,0.47,27.34,12.8498,7,7,0,0,46.991308,99.981504,0.0,99.981504,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
8,raw:2008fd620e47be6eda070d71527f4bcc8aa45b0c,2026-05-14T22:20:19+00:00,1778797219,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.46,50.0,23.0,8,8,0,0,69.991308,149.981504,0.0,149.981504,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
9,raw:271418db79a07047deb3511e7607a90b3f8c6627,2026-05-14T22:20:19+00:00,1778797219,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.44,50.0,22.0,9,9,0,0,91.991308,199.981504,0.0,199.981504,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
10,raw:890e71907caf757eed84cc30e098b8e3911e7812,2026-05-14T22:20:19+00:00,1778797219,btc-updown-5m-1778797200 | btc-updown-5m-1778797200,6:20-6:25 PM ET,01:20-01:25 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.46,50.0,23.0,10,10,0,0,114.991308,249.981504,0.0,249.981504,0.0,btc-updown-5m-1778797200,btc-updown-5m-1778797200,"Bitcoin Up or Down - May 14, 6:20PM-6:25PM ET"
