seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:3e2772730e9dda4c3b29503aac1eea7c7b4ea26b,2026-05-15T04:25:13+00:00,1778819113,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,4.15,2.0335,1,1,0,0,2.0335,4.15,4.15,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
2,raw:4aa19d750dc96b868a54f0ae798704ecdb308ea1,2026-05-15T04:25:13+00:00,1778819113,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,5.0,2.45,2,2,0,0,4.4835,9.15,9.15,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
3,raw:652b4113290ec140844dbf0c9af15f7b3c8ebad0,2026-05-15T04:25:13+00:00,1778819113,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,5.0,2.45,3,3,0,0,6.9335,14.15,14.15,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
4,raw:777b8e2470f03379d8d67c85e08b166909e9dd95,2026-05-15T04:25:13+00:00,1778819113,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,5.0,2.45,4,4,0,0,9.3835,19.15,19.15,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
5,raw:894c5dc4289e69fad0bc83e859599a4e53eb0754,2026-05-15T04:25:13+00:00,1778819113,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,5.0,2.45,5,5,0,0,11.8335,24.15,24.15,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
6,raw:d18a3f9168b876678a2bb4b0d026a82aad335e38,2026-05-15T04:25:13+00:00,1778819113,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.49,15.85,7.7665,6,6,0,0,19.6,40.0,40.0,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
7,raw:3c03b4f3aaaf156137a54cb9e052dfa0ccb686d3,2026-05-15T04:25:15+00:00,1778819115,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.49,5.0,2.45,7,7,0,0,22.05,45.0,45.0,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
8,raw:f5a53f46876b800161aa7056ee465ed6881f109c,2026-05-15T04:25:15+00:00,1778819115,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,15,285,BUY,TRADE,Up,BUY,0.49,5.0,2.45,8,8,0,0,24.5,50.0,50.0,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
9,raw:a58ac3a9a5edce8bf9e8a973f7a49299fda9ef8a,2026-05-15T04:25:24+00:00,1778819124,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.5,40.0,20.0,9,9,0,0,44.5,90.0,90.0,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
10,raw:e7f9bdc4fea1a3be3a6367fc8cd04bab13bb720f,2026-05-15T04:25:24+00:00,1778819124,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.49,2.32,1.1368,10,10,0,0,45.6368,92.32,92.32,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
11,raw:347d74591bf26a4413fac04fc134dfa42942af84,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.4,50.0,20.0,11,11,0,0,65.6368,142.32,142.32,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
12,raw:60a5b6181bd56002f44e6da185354e1dda42dc34,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.38,33.04,12.5552,12,12,0,0,78.192,175.36,175.36,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
13,raw:773b88b3a94221e100e041391c33bf4df0e7941d,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.38000000317948796,6.290321,2.390322,13,13,0,0,80.582322,181.650321,181.650321,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
14,raw:c46438a8145fda972653280bd25e892f017d11e2,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.38000008432002225,4.032257,1.532258,14,14,0,0,82.11458,185.682578,185.682578,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
15,raw:cb8b4e6e6534b09faa858001b11b58074849124b,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.38000014880011307,1.612902,0.612903,15,15,0,0,82.727483,187.29548,187.29548,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
16,raw:df519c35505f8f2b7f0cc970e5ac7101bfe34e12,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.38,5.0,1.9,16,16,0,0,84.627483,192.29548,192.29548,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
17,raw:f1e1c0e617440007a3cb27f27adbf7416f856015,2026-05-15T04:25:27+00:00,1778819127,btc-updown-5m-1778819100 | btc-updown-5m-1778819100,12:25-12:30 AM ET,07:25-07:30 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.41,50.0,20.5,17,17,0,0,105.127483,242.29548,242.29548,0.0,0.0,btc-updown-5m-1778819100,btc-updown-5m-1778819100,"Bitcoin Up or Down - May 15, 12:25AM-12:30AM ET"
