seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:d808f4a2f99e94f1db4e8358a3025b3b455fa79a,2026-05-14T23:35:16+00:00,1778801716,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,16,284,BUY,TRADE,Down,BUY,0.5100001715001115,2.040815,1.040816,1,1,0,0,1.040816,2.040815,0.0,2.040815,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
2,raw:25fd06f1106ca7606cd6436e59b17547df3f2ac8,2026-05-14T23:35:18+00:00,1778801718,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.5,2.0,1.0,2,2,0,0,2.040816,4.040815,0.0,4.040815,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
3,raw:7b87f4a53b0905f8b3938023be0bea45235e3794,2026-05-14T23:35:18+00:00,1778801718,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.5,0.55,0.275,3,3,0,0,2.315816,4.590815,0.0,4.590815,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
4,raw:997833edee68e51f189931ed3d4ba6b9abfae579,2026-05-14T23:35:18+00:00,1778801718,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.4800000217545951,9.19346,4.412861,4,4,0,0,6.728677,13.784275,0.0,13.784275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
5,raw:a70a59e5ab3a17a6b570b414dff9ecc49ef0ef26,2026-05-14T23:35:18+00:00,1778801718,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.51,47.95,24.4545,5,5,0,0,31.183177,61.734275,0.0,61.734275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
6,raw:ee0a24f7757f8ed73ff78843b9e0780e84d61c48,2026-05-14T23:35:18+00:00,1778801718,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.49,50.0,24.5,6,6,0,0,55.683177,111.734275,0.0,111.734275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
7,raw:f1f5245bfd7ee1ac2fe31763419e30772bf19e95,2026-05-14T23:35:18+00:00,1778801718,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,18,282,BUY,TRADE,Down,BUY,0.5,50.0,25.0,7,7,0,0,80.683177,161.734275,0.0,161.734275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
8,raw:4eee763c322caf958a9b174be3b8c11f26bc777d,2026-05-14T23:35:20+00:00,1778801720,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.5,10.0,5.0,8,8,0,0,85.683177,171.734275,0.0,171.734275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
9,raw:a9d0e1af250d2f576153c700a0330f0980ef8170,2026-05-14T23:35:20+00:00,1778801720,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.5,10.0,5.0,9,9,0,0,90.683177,181.734275,0.0,181.734275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
10,raw:9761a06e4298283f8c2b3025167933e70b76a891,2026-05-14T23:35:22+00:00,1778801722,btc-updown-5m-1778801700 | btc-updown-5m-1778801700,7:35-7:40 PM ET,02:35-02:40 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.5,20.0,10.0,10,10,0,0,100.683177,201.734275,0.0,201.734275,0.0,btc-updown-5m-1778801700,btc-updown-5m-1778801700,"Bitcoin Up or Down - May 14, 7:35PM-7:40PM ET"
