seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:5379e9603791deab3f9c7924f7cdfd41501bd451,2026-05-15T04:30:07+00:00,1778819407,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,7,293,BUY,TRADE,Down,BUY,0.4600001118533826,3.57611,1.645011,1,1,0,0,1.645011,3.57611,0.0,3.57611,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
2,raw:265dbfce90114102ccbb67538cc8b7cce9107ce9,2026-05-15T04:30:09+00:00,1778819409,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.46,5.0,2.3,2,2,0,0,3.945011,8.57611,0.0,8.57611,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
3,raw:b4d437e017c8173a58f591350bee13105a7f2513,2026-05-15T04:30:09+00:00,1778819409,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.46,41.42,19.0532,3,3,0,0,22.998211,49.99611,0.0,49.99611,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
4,raw:1c78adb40e3a073f8b6d5d67477db2dc7caa840a,2026-05-15T04:30:12+00:00,1778819412,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.44,9.125,4.015,4,4,0,0,27.013211,59.12111,0.0,59.12111,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
5,raw:37ec79fa40fa20b7df6c2fcc114c5338268c5fdb,2026-05-15T04:30:12+00:00,1778819412,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.4400008596525162,0.325713,0.143314,5,5,0,0,27.156525,59.446823,0.0,59.446823,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
6,raw:3ed861212dabf2f162ba7bcc20359ec7d6672089,2026-05-15T04:30:12+00:00,1778819412,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.4400000746667065,5.35714,2.357142,6,6,0,0,29.513667,64.803963,0.0,64.803963,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
7,raw:a7a47e56b18b0aa0d110c26b190b27b0e09d8566,2026-05-15T04:30:12+00:00,1778819412,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.46,1.85185,0.851851,7,7,0,0,30.365518,66.655813,0.0,66.655813,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
8,raw:c0383e3b9e921b44c66ede0293500bc477d6bae7,2026-05-15T04:30:12+00:00,1778819412,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.46,48.14,22.1444,8,8,0,0,52.509918,114.795813,0.0,114.795813,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
9,raw:f985cb9e4453523c4439b2bb3cd7e85f58f5a06d,2026-05-15T04:30:12+00:00,1778819412,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,12,288,BUY,TRADE,Down,BUY,0.43,36.31,15.6133,9,9,0,0,68.123218,151.105813,0.0,151.105813,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
10,raw:06a24bf3f0bf3634690e8ec10d30a3ed5c33d644,2026-05-15T04:30:14+00:00,1778819414,btc-updown-5m-1778819400 | btc-updown-5m-1778819400,12:30-12:35 AM ET,07:30-07:35 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.44,5.0,2.2,10,10,0,0,70.323218,156.105813,0.0,156.105813,0.0,btc-updown-5m-1778819400,btc-updown-5m-1778819400,"Bitcoin Up or Down - May 15, 12:30AM-12:35AM ET"
