seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:440651e8cea9f4f000087913288f70f966f3496c,2026-05-14T21:25:15+00:00,1778793915,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.39,10.94,4.2666,1,1,0,0,4.2666,10.94,0.0,10.94,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
2,raw:8178604770553c8d184c54afcffdb765d8f8bb50,2026-05-14T21:25:15+00:00,1778793915,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.39000001198800266,31.698358,12.36236,2,2,0,0,16.62896,42.638358,0.0,42.638358,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
3,raw:a675b89474c6622f881748d2a823504d7bf3e09e,2026-05-14T21:25:15+00:00,1778793915,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,15,285,BUY,TRADE,Down,BUY,0.39000005033454105,7.350817,2.866819,3,3,0,0,19.495779,49.989175,0.0,49.989175,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
4,raw:3d980f21fef8a5289e62e7da16e32e1518dd2eed,2026-05-14T21:25:20+00:00,1778793920,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.39,4.98,1.9422,4,4,0,0,21.437979,54.969175,0.0,54.969175,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
5,raw:57f01fafa01a623dfea8e5858b9da9e865e2d0b5,2026-05-14T21:25:20+00:00,1778793920,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.3900000321703902,8.081966,3.151967,5,5,0,0,24.589946,63.051141,0.0,63.051141,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
6,raw:a0df713baaca1dbe5bbf353065630d9772f2a5c7,2026-05-14T21:25:20+00:00,1778793920,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.3900000023238096,34.426228,13.426229,6,6,0,0,38.016175,97.477369,0.0,97.477369,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
7,raw:eaed36660932711c0c073b63373797c758c0e1f4,2026-05-14T21:25:20+00:00,1778793920,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.39,2.5,0.975,7,7,0,0,38.991175,99.977369,0.0,99.977369,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
8,raw:53ea063d4f3d36f0d77821f0786e0e2177b3528a,2026-05-14T21:25:25+00:00,1778793925,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,25,275,BUY,TRADE,Down,BUY,0.39,20.0,7.8,8,8,0,0,46.791175,119.977369,0.0,119.977369,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
9,raw:8d62d73d992526549afe89180dad9d582b5af3c7,2026-05-14T21:25:25+00:00,1778793925,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,25,275,BUY,TRADE,Down,BUY,0.39000001976056553,11.639343,4.539344,9,9,0,0,51.330519,131.616712,0.0,131.616712,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
10,raw:c4ae30341228951bbb0abf32a307b13cd58a7149,2026-05-14T21:25:25+00:00,1778793925,btc-updown-5m-1778793900 | btc-updown-5m-1778793900,5:25-5:30 PM ET,00:25-00:30 Europe/Kyiv,25,275,BUY,TRADE,Down,BUY,0.39,11.89,4.6371,10,10,0,0,55.967619,143.506712,0.0,143.506712,0.0,btc-updown-5m-1778793900,btc-updown-5m-1778793900,"Bitcoin Up or Down - May 14, 5:25PM-5:30PM ET"
