WINDOW: btc-updown-5m-1778814600 | btc-updown-5m-1778814600
====================================================================================================
window_et: 11:10-11:15 PM ET
window_local: 06:10-06:15 Europe/Kyiv
window_start_iso: 2026-05-15T03:10:00+00:00
window_end_iso:   2026-05-15T03:15:00+00:00
first_ts: 2026-05-15T03:10:07+00:00
last_ts:  2026-05-15T03:14:56+00:00
first_sec_from_start: 7
last_sec_from_start:  296
events:   409
before_window_events: 0
after_window_events: 1
stats_grace_before_start_sec: 10
stats_grace_after_end_sec: 30
trades:   409
buy:      409
sell:     0
merge:    0
total_usd: 3361.092785
total_size: 6800.30369
spent_buy_usd: 3361.092785
returned_sell_usd: 0
returned_merge_usd: 0
estimated_result_usd: -3361.092785
first_merge_ts: N/A
total_merge_size: 0.0
stats_csv: stats.csv

PAIR STATS (BUY SIDE)
----------------------------------------------------------------------------------------------------
buy_up_shares: 3463.934503
buy_down_shares: 3336.369187
paired_shares: 3336.369187
unpaired_up_shares: 127.565316
unpaired_down_shares: 0.0
avg_up_buy_price: 0.871813
avg_down_buy_price: 0.102264
pair_cost_per_share: 0.974077

PNL ESTIMATES
----------------------------------------------------------------------------------------------------
paired_buy_cost_usd: 3249.879747
paired_redeem_value_usd: 3336.369187
theoretical_pair_pnl_usd: 86.48944
theoretical_pair_roi_pct: 2.6613
merged_pairs_est_shares: 0.0
merged_pair_pnl_est_usd: 0.0
edge_per_pair_now: 0.025923
merge_coverage_pct: 0.0
realization_gap_usd: 3447.582225
window_quality: MID

CLOSED POSITIONS (THIS SLUG)
----------------------------------------------------------------------------------------------------
No closed positions for this slug yet


FIRST MINUTE TRADES (0-59s)
----------------------------------------------------------------------------------------------------
count: 99
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.3500000121875013 | size=12.307691  | usd=4.307692  
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.35       | size=4.06       | usd=1.421     
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.35000000650000057 | size=15.384614  | usd=5.384615  
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.35000002166666955 | size=9.230768   | usd=3.230769  
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.35       | size=0.38       | usd=0.133     
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.35000005485240865 | size=0.911537   | usd=0.319038  
2026-05-15T03:10:07+00:00 | sec=7   | BUY    | Down       | price=0.3500000325000114 | size=7.692305   | usd=2.692307  
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.26       | size=16.33      | usd=4.2458    
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.3        | size=1.71       | usd=0.513     
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.31       | size=47.29      | usd=14.6599   
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.25       | size=28.67      | usd=7.1675    
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.3        | size=5.0        | usd=1.5       
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.25       | size=6.666664   | usd=1.666666  
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.26       | size=33.67      | usd=8.7542    
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.31       | size=2.71       | usd=0.8401    
2026-05-15T03:10:12+00:00 | sec=12  | BUY    | Down       | price=0.25       | size=13.32      | usd=3.33      
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.23       | size=2.31       | usd=0.5313    
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.22       | size=5.0        | usd=1.1       
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.22       | size=5.0        | usd=1.1       
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.22000002846715744 | size=7.02564    | usd=1.545641  
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.22       | size=1.76       | usd=0.3872    
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.24       | size=11.68      | usd=2.8032    
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.25       | size=1.333332   | usd=0.333333  
2026-05-15T03:10:14+00:00 | sec=14  | BUY    | Down       | price=0.24       | size=5.0        | usd=1.2       
