seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:6c4dc41cf8fd7f53aa6e0e7900b94b7c950d44a6,2026-05-15T01:55:06+00:00,1778810106,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,6,294,BUY,TRADE,Down,BUY,0.4200000050071949,11.982757,5.032758,1,1,0,0,5.032758,11.982757,0.0,11.982757,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
2,raw:1d66a5cae59c4f15f274863731f8560023deccde,2026-05-15T01:55:08+00:00,1778810108,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46,13.75,6.325,2,2,0,0,11.357758,25.732757,0.0,25.732757,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
3,raw:34a364805361320c337cf7c920d9421da7c91ff3,2026-05-15T01:55:08+00:00,1778810108,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46,20.4,9.384,3,3,0,0,20.741758,46.132757,0.0,46.132757,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
4,raw:3e61af7de8494d077a7213077ec4e045fab50699,2026-05-15T01:55:08+00:00,1778810108,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46000005397302157,7.41111,3.409111,4,4,0,0,24.150869,53.543867,0.0,53.543867,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
5,raw:87a41d88fe08f5c3a830d273e683230546fd19bf,2026-05-15T01:55:08+00:00,1778810108,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46,6.0,2.76,5,5,0,0,26.910869,59.543867,0.0,59.543867,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
6,raw:8fe46a1e4a91511bf4807eb15c681f06deaa4f78,2026-05-15T01:55:08+00:00,1778810108,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,8,292,BUY,TRADE,Down,BUY,0.46,2.43,1.1178,6,6,0,0,28.028669,61.973867,0.0,61.973867,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
7,raw:06ed98a9d3f8951d4b86e1acc9107407d2c9d684,2026-05-15T01:55:09+00:00,1778810109,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.44,5.0,2.2,7,7,0,0,30.228669,66.973867,0.0,66.973867,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
8,raw:5aee8b86a4eed218c76290099cf663a7c4939725,2026-05-15T01:55:09+00:00,1778810109,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.46,4.36,2.0056,8,8,0,0,32.234269,71.333867,0.0,71.333867,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
9,raw:5f69c7e6977e606528d1665e0c9dae97439913c5,2026-05-15T01:55:09+00:00,1778810109,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.46,1.85185,0.851851,9,9,0,0,33.08612,73.185717,0.0,73.185717,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
10,raw:a9a1d944aaa35d9398528ab25f3bdfe07d16b916,2026-05-15T01:55:09+00:00,1778810109,btc-updown-5m-1778810100 | btc-updown-5m-1778810100,9:55-10:00 PM ET,04:55-05:00 Europe/Kyiv,9,291,BUY,TRADE,Down,BUY,0.4600000345600047,9.259258,4.259259,10,10,0,0,37.345379,82.444975,0.0,82.444975,0.0,btc-updown-5m-1778810100,btc-updown-5m-1778810100,"Bitcoin Up or Down - May 14, 9:55PM-10:00PM ET"
