seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:463d952d656a795bdd4ed5825614cc0b48ba1794,2026-05-15T02:35:10+00:00,1778812510,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.48,14.03,6.7344,1,1,0,0,6.7344,14.03,0.0,14.03,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
2,raw:e4cef249d5578ef3c0b58acfc44846fbd9bc6649,2026-05-15T02:35:10+00:00,1778812510,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.48,30.0,14.4,2,2,0,0,21.1344,44.03,0.0,44.03,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
3,raw:ec43281be78fd555c9506a46566891c2e5911510,2026-05-15T02:35:10+00:00,1778812510,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,10,290,BUY,TRADE,Down,BUY,0.48,5.97,2.8656,3,3,0,0,24.0,50.0,0.0,50.0,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
4,raw:b864798b078ef3f22fd3f1f715d6613a6c0c2a7b,2026-05-15T02:35:14+00:00,1778812514,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.48,40.38,19.3824,4,4,0,0,43.3824,90.38,0.0,90.38,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
5,raw:b9ba2d90edd49cf1735ab34368088d9316e83136,2026-05-15T02:35:14+00:00,1778812514,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,14,286,BUY,TRADE,Down,BUY,0.4800000166400028,9.615383,4.615384,5,5,0,0,47.997784,99.995383,0.0,99.995383,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
6,raw:46a2e9007afcbd68f378805abebb9d930f87a743,2026-05-15T02:35:19+00:00,1778812519,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.43,2.49,1.0707,6,6,0,0,49.068484,102.485383,0.0,102.485383,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
7,raw:0b064cb57d4d4f1340c81bdddb2346f15a9fb6f7,2026-05-15T02:35:21+00:00,1778812521,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.4300001767002986,1.754383,0.754385,7,7,0,0,49.822869,104.239766,0.0,104.239766,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
8,raw:447467fb5e4396d96dce3654d6c121a550cb3b90,2026-05-15T02:35:21+00:00,1778812521,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.4300000064125003,28.070174,12.070175,8,8,0,0,61.893044,132.30994,0.0,132.30994,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
9,raw:522d3cfb9987645c4820c5ac164d8f92f655b160,2026-05-15T02:35:21+00:00,1778812521,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.43,5.0,2.15,9,9,0,0,64.043044,137.30994,0.0,137.30994,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
10,raw:616692f61995f625d25aa47c54b7f7fd2f4eee46,2026-05-15T02:35:21+00:00,1778812521,btc-updown-5m-1778812500 | btc-updown-5m-1778812500,10:35-10:40 PM ET,05:35-05:40 Europe/Kyiv,21,279,BUY,TRADE,Down,BUY,0.43,2.06,0.8858,10,10,0,0,64.928844,139.36994,0.0,139.36994,0.0,btc-updown-5m-1778812500,btc-updown-5m-1778812500,"Bitcoin Up or Down - May 14, 10:35PM-10:40PM ET"
