seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
1,raw:412cde3eeed9b3cd13f84c53cc51be095037377b,2026-05-15T03:50:08+00:00,1778817008,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.43000017474472707,2.403506,1.033508,1,1,0,0,1.033508,2.403506,2.403506,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
2,raw:698b98c57279ae0b0563cf8dc955ca46def18939,2026-05-15T03:50:08+00:00,1778817008,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.4300001767002986,1.754383,0.754385,2,2,0,0,1.787893,4.157889,4.157889,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
3,raw:abc87d0308081bfaf8726dae8d3afad4001804a0,2026-05-15T03:50:08+00:00,1778817008,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,8,292,BUY,TRADE,Up,BUY,0.43,45.83,19.7069,3,3,0,0,21.494793,49.987889,49.987889,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
4,raw:e6d3625f1bc4d751c950a0ab6218026bc2df027a,2026-05-15T03:50:10+00:00,1778817010,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,10,290,BUY,TRADE,Up,BUY,0.4300001767002986,1.754383,0.754385,4,4,0,0,22.249178,51.742272,51.742272,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
5,raw:314f9a080b8403eb542e441cd0f9e26ff266d635,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.4300001767002986,1.754383,0.754385,5,5,0,0,23.003563,53.496655,53.496655,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
6,raw:33cd0a57ecdbf0cd6b633c54b860af5300dc2c94,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.44,6.0,2.64,6,6,0,0,25.643563,59.496655,59.496655,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
7,raw:39d94179e9a00c43fab4af9d427207e6c202d3e1,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.43,44.72,19.2296,7,7,0,0,44.873163,104.216655,104.216655,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
8,raw:76cc675fc45775eca76090d6ca427469b368d2cb,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.4300001767002986,1.754383,0.754385,8,8,0,0,45.627548,105.971038,105.971038,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
9,raw:a2cc6a9a5fe8718e940c8dd663b32ac1f562860a,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.4400001568001129,1.785713,0.785714,9,9,0,0,46.413262,107.756751,107.756751,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
10,raw:dbec90a7f32b384ff0c41e1048120039d75c4743,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.44,5.0,2.2,10,10,0,0,48.613262,112.756751,112.756751,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
11,raw:fb57e2e1eedf573c1b2965aa1d45d67d75addfc8,2026-05-15T03:50:11+00:00,1778817011,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,11,289,BUY,TRADE,Up,BUY,0.44000000224224245,17.839284,7.849285,11,11,0,0,56.462547,130.596035,130.596035,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
12,raw:3105eb96b2d53e422665fbaaa56684e43d8e874a,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.4500000252679966,11.872726,5.342727,12,12,0,0,61.805274,142.468761,142.468761,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
13,raw:3e029004c1afc6c54abbc694146d30d9f428d78c,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,1.81818,0.818181,13,13,0,0,62.623455,144.286941,144.286941,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
14,raw:41a89414dc823756c61c4939e162a943a90cf82d,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.4500000252679966,11.872726,5.342727,14,14,0,0,67.966182,156.159667,156.159667,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
15,raw:447ff8022567898c37f6c8e56136c08ad265c38e,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.44,19.37,8.5228,15,15,0,0,76.488982,175.529667,175.529667,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
16,raw:4f3ebac9335b665eec114341089902c055213423,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,1.81818,0.818181,16,16,0,0,77.307163,177.347847,177.347847,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
17,raw:59bdffa88179724fd39d4dd1add1a9371c5a588c,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,24.0,10.8,17,17,0,0,88.107163,201.347847,201.347847,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
18,raw:5ddab8feb65eb921b35fe8dfd130b0cdb4f07eb3,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.4500001612312911,2.480908,1.116409,18,18,0,0,89.223572,203.828755,203.828755,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
19,raw:61e73bc6beada673cf30b244dc6b4c7d99230c16,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,6.0,2.7,19,19,0,0,91.923572,209.828755,209.828755,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
20,raw:8fa485022747dcbdcde691521e93298ecb564ef8,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,5.0,2.25,20,20,0,0,94.173572,214.828755,214.828755,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
21,raw:900e4cddef1f90528c5238b23d2b34ae2ab1a030,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,5.0,2.25,21,21,0,0,96.423572,219.828755,219.828755,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
22,raw:9786762b4a466c2ca086075cc50b01b64a538ab0,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45000007432435446,3.363635,1.513636,22,22,0,0,97.937208,223.19239,223.19239,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
23,raw:a18adca66353e82c9662d6912e545e0d3cc17a4a,2026-05-15T03:50:13+00:00,1778817013,btc-updown-5m-1778817000 | btc-updown-5m-1778817000,11:50-11:55 PM ET,06:50-06:55 Europe/Kyiv,13,287,BUY,TRADE,Up,BUY,0.45,5.4,2.43,23,23,0,0,100.367208,228.59239,228.59239,0.0,0.0,btc-updown-5m-1778817000,btc-updown-5m-1778817000,"Bitcoin Up or Down - May 14, 11:50PM-11:55PM ET"
